round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_ece,fed_brier,fed_f1_best,fed_auroc,fed_f1_best_threshold,fed_auprc,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
50.0,0.6410040635926346,1.0640219798411816,183.048,183.048,1.0,2.3956529626211274,0.30625070710943153,0.19453787872179595,0.3370531324507206,0.7076293511098789,0.5573440532688679,0.2747742441989784,0.30981063616454074,0.1148036253776435,0.6590072635724705,0.21720307807781813,1.907029588302328,0.2785923753665689,0.2859360447066128,0.5614989995956421,0.30626483458471204,0.20063913086610388,0.11389601892395189,0.0035242866236679334,0.629356056191682,0.0030056686267262603,0.0040662735331978795,0.001904288572904186
51.0,0.6479784835784874,1.295895110516374,186.70896,186.70896,1.0,2.401581876840941,0.3063721660152265,0.1935915534889351,0.3406082279225491,0.7070290600611848,0.5413631593240171,0.27552489199251035,0.3156177001230489,0.1148036253776435,0.6594853851343913,0.21688936919572616,1.9042752437250918,0.2776604991928474,0.28254524226503214,0.5362446904182434,0.3062922468914141,0.19922555938990527,0.11389601892395189,0.003779132375309002,0.6844996018207894,0.0032929417392343614,0.004305994082130237,0.001395366761837563
52.0,0.642181340560205,1.1142383820545811,190.36992,190.36992,1.0,2.4142026861926036,0.3001415469587105,0.1902561588305257,0.34340610637282265,0.7088751864882603,0.55258038351528,0.2770324030397106,0.3177155199234147,0.1148036253776435,0.6605343310582517,0.21729620604785221,1.9078472461178857,0.2797149401883431,0.2845420857596612,0.5102389454841614,0.30046347708482707,0.19660178729979202,0.11389601892395189,0.003522349095151341,0.6454573852242902,0.003062987758464878,0.004017801686613619,0.001679363625286818
53.0,0.6422851971071138,1.211495263255524,194.03088,194.03088,1.0,2.439995236210708,0.319400453927138,0.20074394052157923,0.3466324167673629,0.7103970848131587,0.5577099644236665,0.2802620463805468,0.3103228937474076,0.1148036253776435,0.6582671847548858,0.2158458221355643,1.8951129650956813,0.27582046332046334,0.28197633959638135,0.5317417979240417,0.319497782042919,0.20676485458472546,0.11389601892395189,0.003494492918940001,0.6482833085074162,0.003018170932714568,0.004013566040390201,0.0015178350607019347
54.0,0.6441027375396644,1.2286640341022632,197.69184,197.69184,1.0,2.428523425951631,0.3305106553943567,0.20811817585895806,0.34782757718186547,0.7106601185625857,0.5771394950831974,0.2790710057676354,0.3061472614606203,0.1148036253776435,0.6566138948834831,0.21653853727557731,1.901194961170325,0.27127779025376153,0.28165051578618316,0.579960286617279,0.3311429637053442,0.21466366193274752,0.11389601892395189,0.0033988717709762567,0.6388722250267165,0.0030187834672242564,0.003827817802023493,0.0011140578265514739
55.0,0.6389229306092739,1.0846705954859919,201.3528,201.3528,1.0,2.442638965497184,0.33203359526508913,0.20999069129227232,0.34682921667924566,0.7131720785303893,0.5808107130499586,0.2805247927925156,0.30737031068431014,0.1148036253776435,0.6556576517596414,0.2146798676078009,1.8848759564734405,0.2694805194805195,0.28017109685304004,0.5879946351051331,0.33291179565195805,0.21738723993257938,0.11389601892395189,0.0034842380439795177,0.6621615342010045,0.002972071358173941,0.00404941687266968,0.0014236699192492408
56.0,0.640065553615065,1.1793040404273003,205.01376,205.01376,1.0,2.450986765989824,0.33588170385856214,0.21493295845947155,0.34900097511498646,0.7136756970208793,0.608146976066185,0.28160181946067375,0.3018293040826454,0.1148036253776435,0.6565475584815746,0.21621040214096038,1.8983139549883967,0.2679210553226301,0.2818548948614399,0.5829197764396667,0.33662562633554893,0.22271318866818346,0.11389601892395189,0.003495838068707922,0.6733862387991394,0.002953033784999748,0.004096826773436789,0.001506290851080623
57.0,0.64187770419009,1.4609578831344192,208.67472,208.67472,1.0,2.4528266571598003,0.3172547221895399,0.19948066875103035,0.34797462295251,0.7137076606123529,0.5353604611178179,0.28188165377894414,0.3117744408135069,0.1148036253776435,0.6563335903293724,0.21503693962405274,1.8880110266859496,0.2708878838371816,0.2757437070938215,0.5430938601493835,0.3179494851574956,0.20647840543235568,0.11389601892395189,0.0034746330740362524,0.6782743449184636,0.0029000068219196557,0.004117761309912528,0.0012822310767416857
58.0,0.6394983723427167,1.1781666058919362,212.33568,212.33568,1.0,2.4834248380693875,0.31589608669467645,0.19850726552143813,0.3493154595054474,0.715196042883872,0.5725921783952674,0.28496256302741013,0.31362453670864526,0.1148036253776435,0.657086858620738,0.21462297205008068,1.8843764169964883,0.27017376815044036,0.27656929770043504,0.5643740296363831,0.3165108889862208,0.2057338216793557,0.11389601892395189,0.0033003350991916026,0.6519726035940039,0.002771160728483499,0.0038994241312011423,0.00109952243406514
59.0,0.639131421784566,1.2496178204482133,215.99664,215.99664,1.0,2.4868888467555954,0.332001110981875,0.21002158753512531,0.3513631483765044,0.7159180265615888,0.5994802873566641,0.28575039111742473,0.3073638347319623,0.1148036253776435,0.6573558184704739,0.21702140642368278,1.9054345224180969,0.27318024263431545,0.2778502100535999,0.5769088864326477,0.3326964775188753,0.21746836219564697,0.11389601892395189,0.0030760726325507848,0.6148710689249128,0.002554709301379964,0.003665109550844812,0.001281710878503813
60.0,0.6394861634076558,1.2806370719458984,219.6576,219.6576,1.0,2.4969737519492066,0.32514519322581953,0.20342209929903932,0.35376493197696585,0.7183417045027014,0.57857606215787,0.2870323330406475,0.31495607367788786,0.1148036253776435,0.6553310020802472,0.21709715554825937,1.9060995950456763,0.27624309392265195,0.2800639813872329,0.5581218600273132,0.3259871042113661,0.2110381637114329,0.11389601892395189,0.0031312588853800176,0.6335358057967824,0.002580885983381326,0.0037555852914785987,0.0013927481830658453
