round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best,fed_ece,fed_auprc,fed_f1,fed_brier,fed_prevalence,fed_auprc_lift,fed_auroc,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
31.0,0.6533576103531737,1.506482411233533,113.48976,113.48976,1.0,0.3478233135700319,0.3418154909221925,0.3020637839561266,0.30103782538562857,0.21410079001830135,0.11423716012084593,2.6395039412211987,0.7139919333309714,0.5846471427550608,0.6605417979820382,0.220925976105691,1.9397164026707796,0.2719915922228061,0.27979274611398963,0.5421836376190186,0.3407154576227396,0.22013979548904725,0.11389601892395189,0.003792796540369528,1.9328905258053055,0.001857617372438433,0.006035279735844682,0.004744879533085687
32.0,0.6512098827834428,1.5191176701843863,117.15072,117.15072,1.0,0.35090662771506886,0.33204305527391587,0.30434178477701485,0.3046148911288344,0.20819556495994376,0.11423716012084593,2.659856478863857,0.7149227876842145,0.5810179220641938,0.6618413690066391,0.22187727711757882,1.9480687667031258,0.27657754010695185,0.28492028667544245,0.5577152967453003,0.3309017958779158,0.21430715392899646,0.11389601892395189,0.003388903963068422,1.7844486254143703,0.0017268894748085628,0.005311503887941986,0.004992059783501125
33.0,0.6465989789716211,1.6305187257183185,120.81168,120.81168,1.0,0.35122917087911937,0.3132363668724301,0.30792857358970727,0.3097934634297883,0.19642041034821733,0.11423716012084593,2.6938777381941765,0.7168235759373033,0.5657354391368495,0.6627012072421983,0.22328645916890494,1.9604412979350296,0.2793167128347184,0.287579565856047,0.5620885491371155,0.311837668323493,0.202714717441004,0.11389601892395189,0.0032851760553835596,1.7896488696387678,0.0016559509078572382,0.005173425975425393,0.004386806975985103
34.0,0.6544777538597238,2.129652008232807,124.47264,124.47264,1.0,0.35178242725740705,0.33361814025815134,0.3077821706719535,0.30250531710454553,0.21046422984140228,0.11423716012084593,2.6905418675490345,0.7170641739225265,0.5835514541524055,0.6610013714542842,0.22301153700173787,1.9580274983153025,0.2741702741702742,0.28413749605802585,0.5801154375076294,0.3324744673910494,0.21704127674793125,0.11389601892395189,0.003391738627496069,1.912312853426556,0.001708671841345283,0.005340240493442873,0.0038677329377252464
35.0,0.6526666540651449,2.098550051012756,128.1336,128.1336,1.0,0.3574319506164833,0.3225152632865681,0.3107899424730473,0.30913575957969935,0.20163765530058927,0.11423716012084593,2.7200902724738887,0.7189635674738748,0.563596049464361,0.6604286144767764,0.2211799256238906,1.9419460637300408,0.27868480725623584,0.2830604534005038,0.5575639605522156,0.32141296399072655,0.2081991713090879,0.11389601892395189,0.003220970402446272,1.875452540216429,0.0016447962588224266,0.005048965562719147,0.003361113917868004
36.0,0.6580830023551356,1.8746881429324305,131.79456,131.79456,1.0,0.3576667938926667,0.3217935524586679,0.309727287048497,0.31210479583751305,0.2016768572142521,0.11423716012084593,2.7131588515950367,0.7199431472536356,0.5680362972968296,0.6604368971149263,0.21852639232424886,1.9186482055194434,0.27794494594895797,0.28298560094034675,0.5471294522285461,0.3208056157513088,0.20870565211577613,0.11389601892395189,0.0028307712578192375,1.7000291971999104,0.0014314128878639436,0.004457055656133707,0.004266725915237567
37.0,0.6577576072270184,2.2044041434244823,135.45552,135.45552,1.0,0.3559858991161199,0.3376695372668642,0.31013819323047226,0.3004755981642806,0.21194290470537047,0.11423716012084593,2.7107757632349982,0.7197154855929825,0.5956806874002094,0.663377497196578,0.22353854546261098,1.9626545999985052,0.2746807848022423,0.286891741955936,0.5788038969039917,0.33672807655035186,0.21842300400394338,0.11389601892395189,0.0032078453423617327,1.9810243286392506,0.0014491768920841899,0.005260313188190922,0.00489968830050371
38.0,0.6549592210629588,2.084083064402516,139.11648,139.11648,1.0,0.3591362632581058,0.3207092465383827,0.3160985656312694,0.3100863081331664,0.20100676669380418,0.11423716012084593,2.761899372229247,0.7231186723588756,0.5826869672305004,0.6636446875736183,0.2229276758111553,1.9572912022500417,0.2801133144475921,0.28646993318485525,0.5417592525482178,0.31960014517254887,0.20848253910026243,0.11389601892395189,0.0029985192908217597,1.9085107148057432,0.0012937457358394332,0.004986322450382053,0.004196313870469547
39.0,0.6579499614307256,2.5573594338513694,142.77744,142.77744,1.0,0.3645495954649643,0.32276337435528235,0.3185498004046747,0.3142008089879318,0.20072248912087645,0.11423716012084593,2.7880272227107388,0.7247680232409042,0.5617894487172246,0.662742181202136,0.22114243424958,1.9416168917829892,0.27913500876680303,0.28462064251537933,0.5250651836395264,0.3220254184919307,0.20758102345577015,0.11389601892395189,0.0028543938088374677,1.8714810151959682,0.0013116091287641656,0.004649878212095798,0.004386089899104389
40.0,0.6547992807149192,2.0777658114566604,146.4384,146.4384,1.0,0.3605381227260333,0.32200096919052135,0.3195708870455444,0.3124161258787738,0.20181643622516537,0.11423716012084593,2.7917110681423627,0.72487348221822,0.5780116003757007,0.6595411548979331,0.22039055882745537,1.9350154720913435,0.27553972846650343,0.2828628457370972,0.5470266938209534,0.32118595157742136,0.20960043747409263,0.11389601892395189,0.002619855067225544,1.7704348053048307,0.001223326935626569,0.004233178034721973,0.006437652296027076
41.0,0.6562465155042541,3.0772710313413207,150.09936,150.09936,1.0,0.3602892923461616,0.3153397101577359,0.3232444951454359,0.3174012070584963,0.19586125499899404,0.11423716012084593,2.82310492878599,0.7260254346809984,0.5639388314471745,0.6614581463987919,0.2205534164297751,1.936445351764561,0.27910876856732153,0.28378959438153933,0.5301075577735901,0.31416256175759666,0.20335418794515334,0.11389601892395189,0.002416841451412007,1.6823067118057224,0.001188000762568907,0.0038347756751120083,0.004062533564495136
42.0,0.6615130192900165,2.313073933071431,153.76032,153.76032,1.0,0.36042773413888557,0.33200622985021777,0.32064277044228245,0.3112023423258722,0.20746045125218782,0.11423716012084593,2.798209161825295,0.7252622606124769,0.5789976562321757,0.6606498738604407,0.22144063783020942,1.9442351007726164,0.2731686266048117,0.28374357587232885,0.5387702584266663,0.33125284234455254,0.21514959753220583,0.11389601892395189,0.0023446224508064783,1.6784460164653865,0.00112824541861494,0.003745983548238128,0.005223145729913434
43.0,0.6529095100604441,2.017114751079736,157.42128,157.42128,1.0,0.35927649910408727,0.3274978948724722,0.32750408816461984,0.30827392764868916,0.2052822401189735,0.11423716012084593,2.8593031322274194,0.7270960388254887,0.5741289866429802,0.6587433988001419,0.21744453773624486,1.9091495891654657,0.2725344644750795,0.28232787321880415,0.540686845779419,0.3265670703316885,0.21343714373424527,0.11389601892395189,0.002405436480356665,1.7674281472263829,0.001095563241646053,0.003919753397244165,0.005359218529449042
44.0,0.6599004000204591,2.888806600251471,161.08224,161.08224,1.0,0.36274314987033934,0.3200414829579559,0.32551015204642786,0.3148586389969217,0.20072134511746167,0.11423716012084593,2.8417206778027415,0.7287263356281475,0.5859331408682517,0.6607173271635545,0.21967875147909632,1.9287658476085572,0.2759304118035675,0.2832415420928403,0.533650815486908,0.31958506084007027,0.2095449639298797,0.11389601892395189,0.002347167983581755,1.7713287712995225,0.001090310452548646,0.0037993185713123033,0.005165131728777217
45.0,0.6781821592230315,5.795851684635189,164.7432,164.7432,1.0,0.36130977060182906,0.32587473347867324,0.32886505326471005,0.3132855601888102,0.20275290495383375,0.11423716012084593,2.8676130473139247,0.7304032994178574,0.5658503503511471,0.6577201165050942,0.21470202719333215,1.8850705162635069,0.27570145281135633,0.28076787186432695,0.5110802054405212,0.32550865633602866,0.21189620784979296,0.11389601892395189,0.002321133347216671,1.797646307717514,0.0010917577250774753,0.003740447391213807,0.004958034571863321
46.0,0.6597940521629653,2.839110063760847,168.40416,168.40416,1.0,0.36002281789323304,0.3145132930781636,0.32601702878724137,0.31736417753761886,0.19742374158968534,0.11423716012084593,2.845135979666371,0.7289361521387819,0.5774903848095753,0.6590791342825972,0.21891899153586195,1.922095202309342,0.27683231223054233,0.2834690670095728,0.5464892387390137,0.3149510688589678,0.20686318432055945,0.11389601892395189,0.002298847781869283,1.8284565920130262,0.001038695412332892,0.003749384952893942,0.004914629183683097
47.0,0.6666985588403251,3.104836083606063,172.06512,172.06512,1.0,0.3603105091514866,0.3237411683676481,0.32755990873523766,0.3180031844708431,0.2029627578360369,0.11423716012084593,2.857767246884307,0.7302638392684689,0.5818506175706544,0.6558598359766579,0.2189411034665084,1.9222893436924682,0.27493380406001766,0.2814326389929567,0.5610173940658569,0.32334158817639763,0.2122126699277016,0.11389601892395189,0.0022085428447177796,1.8021191693605942,0.0009947013794284981,0.0036040698651575694,0.0036553679225269867
48.0,0.6711332353875762,3.970007843015741,175.72608,175.72608,1.0,0.36800369405271105,0.31619408092142853,0.3326547347822647,0.31495314317420997,0.19908779314839595,0.11423716012084593,2.9037638649402258,0.7336876845711352,0.5824712317001753,0.654420376213488,0.21504862102436742,1.8881135886580451,0.2758097714223811,0.2809942406789936,0.568043053150177,0.31640629538334203,0.2095616731526171,0.11389601892395189,0.002158399074659917,1.8041233706353523,0.0009628836802879579,0.0035245217909240937,0.0055483880280568325
49.0,0.6750804171957332,5.623262346697736,179.38704,179.38704,1.0,0.3655231528527874,0.3227626175836057,0.3326807439498765,0.3120698012362722,0.204018888171362,0.11423716012084593,2.902893569539982,0.7310321698451988,0.6101055182028874,0.6533127114049267,0.21265219645552175,1.867073129197862,0.27352910656843415,0.27902946273830154,0.5660905241966248,0.32319602557628757,0.21420719914418668,0.11389601892395189,0.0020737438557427348,1.777457999647595,0.0009519999268293658,0.0033515263048713405,0.004192056897308878
50.0,0.6712463751742577,4.012304081666947,183.048,183.048,1.0,0.3637107332014764,0.32105905416965924,0.3338892588564354,0.31545657937357835,0.20140790427694968,0.11423716012084593,2.9125853092206455,0.7317720627163576,0.5993110139339353,0.6554234789901345,0.21529208077023612,1.8902511501651884,0.2751993010811401,0.2789173789173789,0.5530602931976318,0.32085078728520333,0.21137941819381623,0.11389601892395189,0.001992331156652156,1.7511666689351841,0.0009141201977430147,0.0032182047502660044,0.004106324567261107
