round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_prevalence,fed_auroc,fed_ece,fed_f1,fed_f1_best_threshold,fed_f1_best,fed_brier,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
51.0,9.46201616832346,1519.5843896260944,186.70896,186.70896,1.0,2.3716922832221257,0.11392245720040284,0.6969383083520972,0.37635227657426884,0.30732332012292957,0.5870868811723359,0.3483906435179369,0.23695218591741168,0.27062631649793106,0.624972799063349,0.20631611305492584,1.8114427089210434,0.2692307692307692,0.27142008318478905,0.5215911865234375,0.3765259525683392,0.24095489419064542,0.11389601892395189,0.0022592332741741632,1.4331876236792596,0.0011717541090630339,0.0033519215705513287,0.004047353291176202
52.0,9.368294371030547,1520.3284958845902,190.36992,190.36992,1.0,2.3759763396175066,0.11392245720040284,0.7085488927707345,0.3723886303457338,0.3117215320410446,0.5815132870549884,0.35169440134664953,0.23394807451643063,0.2721457416855249,0.638351116994071,0.20058845673253153,1.761154240750627,0.2714714714714715,0.273211850749969,0.5215726494789124,0.37283771015646305,0.23817473380441073,0.11389601892395189,0.0020924086847076764,1.362771666840672,0.0011201870994945113,0.0030643464795026294,0.0027507400284546967
53.0,9.612515785684316,1593.550683397207,194.03088,194.03088,1.0,2.4229841583035063,0.11392245720040284,0.7073550343052203,0.37421787542001184,0.31053436064066664,0.5966874566829548,0.357610380910844,0.23525501986916125,0.27695957565640233,0.6469777105171785,0.20884909372932192,1.8336821225399458,0.27106658809664114,0.27314227745371544,0.5585557818412781,0.37422492561537607,0.23968420385576664,0.11389601892395189,0.0021037462429141303,1.3983597372953227,0.0010391971085702504,0.0031642264113024405,0.00389648159282526
54.0,9.534740546240437,1668.3313228339364,197.69184,197.69184,1.0,2.4198776981322743,0.11392245720040284,0.711837891037595,0.374254055024844,0.309459581220471,0.5907642937585156,0.35405629835235997,0.23510198070045138,0.2771099257679193,0.6439839384084955,0.20596885447346633,1.808393800058905,0.2730270906949352,0.27437937997386863,0.5088884830474854,0.3746082438118979,0.23952556288321572,0.11389601892395189,0.0020534311327993766,1.3946690872162435,0.0011002031910154787,0.0029958757010229097,0.005481257674501475
55.0,9.440035739555514,1229.1399249273793,201.3528,201.3528,1.0,2.435495011680661,0.11392245720040284,0.707240275847384,0.3714297390716433,0.31305946113047256,0.5865546593110545,0.3577059584142825,0.2328246872433664,0.27917450861078624,0.6478460070832117,0.21292572841414364,1.8694747228725674,0.2727272727272727,0.27451477863757456,0.5295615792274475,0.3715118173639394,0.23712064161537455,0.11389601892395189,0.001958933377712636,1.3614907396795388,0.001021229882050235,0.00288488484358071,0.004979036769023834
56.0,9.458639153400696,1512.2202393982532,205.01376,205.01376,1.0,2.4388451127113076,0.11392245720040284,0.7081521742643152,0.37292365049465004,0.3138181394669986,0.5800969787429708,0.3553040681503935,0.2340455419154076,0.27979216224707243,0.646024918492566,0.2091349994350092,1.8361923569483862,0.271377245508982,0.2726102726102726,0.48072290420532227,0.37329810715578443,0.23867517703705346,0.11389601892395189,0.0017883110959219495,1.2728725079527976,0.0009590668042460798,0.0026071656654808656,0.002872363358206655
57.0,9.50489598584624,1718.6780865095548,208.67472,208.67472,1.0,2.4438829844677548,0.11392245720040284,0.7121660119194128,0.3738908692500353,0.3120369737948222,0.5796429543978229,0.35695881757998554,0.23446180834069325,0.28033220328239117,0.6422690181795876,0.212376067012936,1.8646487297746466,0.2688356164383562,0.27121771217712176,0.6146338582038879,0.37384157124778344,0.23912337498327835,0.11389601892395189,0.0018335613001370427,1.3328116669090377,0.0009492188136647034,0.002703810137912674,0.0028398344577611557
58.0,9.542530305887498,1692.8832958051491,212.33568,212.33568,1.0,2.4605342422789893,0.11392245720040284,0.7091898336562348,0.37375465190752755,0.31382933150410236,0.5642215319274205,0.3577841652859324,0.23450659862436116,0.28272209409460364,0.6369200904624719,0.20998866810141306,1.8436875150273866,0.26846295162278017,0.2710206240084611,0.5556965470314026,0.37395892918748874,0.2391123981411001,0.11389601892395189,0.0018105277522339168,1.3427953022310248,0.00094341017386356,0.0026588919569770796,0.0034049671721624003
59.0,9.418681952078568,2211.474616759969,215.99664,215.99664,1.0,2.463081659202299,0.11392245720040284,0.7120681588842618,0.36862686251112886,0.3143583524641877,0.5789225893517186,0.3563566815477659,0.23063255668064017,0.2830128195712697,0.6443615012136072,0.20692105941582908,1.8167541005448997,0.27065283709579013,0.2725570947210783,0.5193254351615906,0.3688598095896716,0.23544014305667982,0.11389601892395189,0.0017647186930703355,1.336444239283992,0.000982965726022035,0.0025256439436213405,0.0032693494122030694
60.0,9.487991842950642,1528.1470743441514,219.6576,219.6576,1.0,2.5057895056517374,0.11392245720040284,0.7130706422250159,0.3683979347824661,0.31936755611442263,0.5705343075940706,0.3619356315040121,0.23020734651576186,0.2880344264556306,0.6353113009469465,0.2078359863216238,1.8247871021760245,0.2692931055978058,0.27322107550244434,0.5592877864837646,0.36839751326490033,0.23497131720986397,0.11389601892395189,0.001733939154639098,1.3417934388362482,0.0009067567288962731,0.0025353618469232354,0.0030953981398163465
