round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_prevalence,fed_ece,fed_f1_best,fed_f1_best_threshold,fed_auprc_lift,fed_auroc,fed_f1,fed_auprc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6759002470796571,3.756592447875731,179.38704,179.38704,1.0,0.20513359569687223,0.11461480362537763,0.3237404374221729,0.36749508236080164,0.6050495321000482,2.947746230749668,0.7314061894809495,0.30879226895399625,0.3385457650872479,0.6486006307153653,0.21268876625780253,1.8673942097995044,0.26717315606204495,0.2732006125574272,0.5757942199707031,0.3221685026616526,0.2146814720895033,0.11389601892395189,0.002052537509458501,1.743597414733813,0.000967388259749846,0.00333125469728737,0.005693989558930997
50.0,0.6763065474807199,3.860763980762968,183.048,183.048,1.0,0.19793131074587256,0.11461480362537763,0.3162003072083971,0.3720401088867434,0.5791180943629414,2.9408519480126785,0.7346540747743024,0.3260008689289925,0.33791824839809714,0.6498358607008847,0.21446069075531293,1.8829515972679243,0.2722073071086728,0.2751133708945994,0.5314274430274963,0.3145525413408579,0.20724657560948506,0.11389601892395189,0.00207227900734721,1.803540828687801,0.0009371798081322362,0.0034098558470726133,0.0036613754504896735
51.0,0.682168031379877,4.189634121467078,186.70896,186.70896,1.0,0.20054242804678685,0.11461480362537763,0.32235682854020464,0.37176368010755373,0.5875305592964994,2.9830268727816738,0.7375669922484057,0.3185108187667082,0.34228349620640725,0.6507404251824528,0.21297685761647575,1.8699236341059464,0.26957695769576956,0.2736240171551108,0.5387597680091858,0.32050164465184033,0.2096318875962883,0.11389601892395189,0.0018861662431641358,1.6800620071771846,0.0008813762847341985,0.0030643601738845777,0.004797623436536595
52.0,0.6722061202740743,3.082179549747839,190.36992,190.36992,1.0,0.19685431500325476,0.11461480362537763,0.31424107482729513,0.373722555860772,0.5866600408332286,3.0066237013991053,0.7360473309934337,0.32244755606779296,0.3441715907610135,0.6492756406256673,0.21166809048793192,1.8584327396839235,0.2698175977974074,0.2725861533685191,0.554191529750824,0.3129173280445782,0.2062522946816239,0.11389601892395189,0.0018767111822680022,1.7108344458083593,0.0008160213280209381,0.0031199424106301507,0.004200224417392358
53.0,0.6761439685682957,3.911161021603084,194.03088,194.03088,1.0,0.20312182686216831,0.11461480362537763,0.3244302645048226,0.37588019274884565,0.5865932093306715,3.004601795816416,0.7378022615396347,0.31514787307315567,0.3444314213434794,0.6489636989037149,0.21136447143940376,1.8557669832211725,0.26899582038366737,0.2726385159873078,0.5227360725402832,0.32265646707961904,0.21267749393334462,0.11389601892395189,0.0018519663717252563,1.7258495341957314,0.0007959402496063027,0.0030796609811559136,0.005953989309653712
54.0,0.6777489769689626,4.525013680695432,197.69184,197.69184,1.0,0.19613297101277602,0.11461480362537763,0.3136003829570117,0.3756759477784779,0.581830548928171,3.00546742834816,0.7379543704829651,0.32093166673832046,0.34439423477509207,0.6485612505357988,0.21253144451929162,1.8660129346680536,0.2696241811286059,0.2716254752851711,0.505254328250885,0.31131043856811236,0.20570769852703183,0.11389601892395189,0.00180892706935523,1.7232536324263492,0.0007996895585373295,0.002980815443872822,0.00464103048597248
55.0,0.6801277886458513,4.175490789329939,201.3528,201.3528,1.0,0.19715567945747184,0.11461480362537763,0.31465875036771473,0.37738880356756827,0.5823220149909352,3.021464805335447,0.7377915614699978,0.3191764065700564,0.34683376850639047,0.6452510941992468,0.20810070734950123,1.8271113364238798,0.26589077887197854,0.2672476397966594,0.5132532119750977,0.31315159353651667,0.20728928942705319,0.11389601892395189,0.0017425206030580072,1.6951560436464206,0.000791264389181342,0.002841877453447614,0.004773817869543074
56.0,0.690496297070142,6.112263304903742,205.01376,205.01376,1.0,0.20000633976490903,0.11461480362537763,0.3200935001182416,0.3799804026497052,0.5961801068424009,3.026676475449636,0.7403281237438623,0.32506073851103867,0.3473691461882107,0.645771093281631,0.21198822576666182,1.8612435076260732,0.26762655696491827,0.2692725298588491,0.5309040546417236,0.31889953682094296,0.21060579960113582,0.11389601892395189,0.0017460687015406564,1.7363093935637153,0.000772912695392861,0.0028656369769623283,0.004649896945266054
57.0,0.6737952060584192,4.112437655276678,208.67472,208.67472,1.0,0.19660042934047162,0.11461480362537763,0.3126966907728625,0.3778656951337892,0.5980659110653557,3.0759553683521315,0.7408268772206917,0.3236237333391722,0.3522924092287158,0.6479569442366117,0.2137783769395325,1.876960924176567,0.2683452421458546,0.2744932432432433,0.5397342443466187,0.3106137464147057,0.2069811989956414,0.11389601892395189,0.0017822155148371577,1.8086918076878646,0.000745082017324061,0.0029736868033200885,0.004700648910693244
58.0,0.6897851956587532,5.987480928909314,212.33568,212.33568,1.0,0.2015818059107955,0.11461480362537763,0.32091993818866293,0.38104957097622705,0.6048962307459892,3.081395564009095,0.7435797529419115,0.32178367381953077,0.3535578687471169,0.6460286958775403,0.20970603137668725,1.8412059820695532,0.26482428462626484,0.27364378300528086,0.5730925798416138,0.31958529971227345,0.21293703157257982,0.11389601892395189,0.0016685758308961835,1.7290484930181265,0.0007585111097118438,0.002710017956951082,0.004874579746588641
59.0,0.6851693058441354,4.608409372412196,215.99664,215.99664,1.0,0.19988941890538947,0.11461480362537763,0.3208795323010883,0.3835449668634596,0.5910148560407142,3.09439385325972,0.7432710119729768,0.323185062573907,0.35496858796378367,0.6467733552450108,0.20794439445215632,1.8257389188554545,0.26561282422353333,0.27210690929769693,0.5456585884094238,0.3204314552205154,0.21121182255296714,0.11389601892395189,0.001670509546349731,1.7682423168625974,0.000736291984483082,0.0027414902988854937,0.0032506625003792407
60.0,0.6692238283100104,3.265636330071961,219.6576,219.6576,1.0,0.19433316225860495,0.11461480362537763,0.31217808767683547,0.3833053119793854,0.5925693941796865,3.121979794666709,0.7460476132298101,0.32592444897101186,0.3582047904888074,0.6448157537183146,0.2103532208935191,1.8468882659890988,0.26645004061738425,0.2724311519099793,0.5431320071220398,0.31102686045323524,0.20601954223482696,0.11389601892395189,0.001514015594438257,1.6331844981523318,0.0006672986328705063,0.0024803458831113767,0.0045030909436197435
