round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_prevalence,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_ece,fed_f1,fed_auprc,fed_brier,fed_auprc_lift,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.6516541508283555,2.9000318666658527,179.38704,179.38704,1.0,0.11318854265029901,0.3638427373580876,0.5773317708772497,0.7336142403724145,0.33241382145267906,0.3032157335075283,0.32342537202434374,0.2079851449977667,2.823807399851384,0.6365695215280573,0.21556435074076225,1.8926416636624857,0.26158769484876637,0.2670441141778721,0.5254404544830322,0.33272574979500047,0.2199486087345684,0.11389601892395189,0.001947621125927925,1.6533091139144744,0.0009537689211995637,0.0029807621914441375,0.005392897229140909
50.0,0.6631734816964967,4.008134594877225,183.048,183.048,1.0,0.11318854265029901,0.36578113074298046,0.5662489477346857,0.7319754076255254,0.3123179887167306,0.305611228443735,0.3272557246986872,0.1951896305303889,2.85664791591768,0.6353243147284031,0.21070010015153914,1.8499338444149054,0.2629286272757735,0.26735638442689896,0.5333220362663269,0.3128072865122364,0.20743091842099567,0.11389601892395189,0.0018860770315438562,1.637870309095888,0.0009196688409003615,0.002889424478964248,0.00447514400494521
51.0,0.6708591293433314,4.079901174928923,186.70896,186.70896,1.0,0.11318854265029901,0.36281891409195305,0.595147386143558,0.7354075243690942,0.33158847705885225,0.3038210837764584,0.326155735005481,0.20797716300834576,2.845832445362524,0.6342213434147931,0.21201555144579048,1.8614834253983257,0.258129265355279,0.2651226158038147,0.5531973242759705,0.33217299696614144,0.22068097054621671,0.11389601892395189,0.0019075512021888177,1.6947282045475731,0.0009287047508702434,0.0029219046563595664,0.00479415438711205
52.0,0.6749289673285841,6.700953992666053,190.36992,190.36992,1.0,0.11318854265029901,0.3646135445142277,0.5809909385219475,0.7353372903506076,0.31961776504438755,0.3056354703465802,0.3269027078036688,0.2012656783424142,2.849029526228927,0.6323195743988975,0.20990538259454378,1.842956273429514,0.2565428778317989,0.26222070999206076,0.5170649886131287,0.32015750453339437,0.21483500085893348,0.11389601892395189,0.001870925196503915,1.698982104040624,0.0008848963102275389,0.002882837704966372,0.007376817522418849
53.0,0.6662676684105271,4.401394198545619,194.03088,194.03088,1.0,0.11318854265029901,0.36455886015754996,0.5672370015542988,0.7344795439586477,0.31996329038626675,0.30403729401281837,0.3273044964729343,0.20126606325580665,2.8545636055384813,0.6339684970610941,0.21015093701666132,1.8451122260645354,0.2587148257034859,0.2617730853024971,0.5778824687004089,0.3211662874731422,0.21445942540692947,0.11389601892395189,0.0019574776170878097,1.8174053757247748,0.0009353765594178413,0.0030115752298910826,0.004111986643835448
54.0,0.6745701979014214,4.451874530630496,197.69184,197.69184,1.0,0.11318854265029901,0.3647611015533448,0.5699179717869289,0.7368251029960352,0.3033968428602128,0.31504364389548006,0.3302911392417774,0.19158462265520898,2.8848964194379594,0.6312028739850819,0.21037890822580052,1.8471137991773885,0.26384439359267736,0.2640128117135667,0.4999571144580841,0.3049774672594999,0.20648138540132682,0.11389601892395189,0.001840987209964103,1.747710149773411,0.0008496369918791811,0.0028581058178955266,0.005119495141776843
55.0,0.6952815692686651,5.453124913743685,201.3528,201.3528,1.0,0.11318854265029901,0.3634696033217228,0.5829443858316721,0.7365105722094445,0.31447161864632134,0.30842787646035585,0.3294412574923594,0.19961320696908866,2.8765212371883644,0.6331984878011047,0.2106477647042173,1.8494743424251407,0.25637260044057486,0.2655719139297848,0.5558054447174072,0.31596441906339573,0.21396549289456676,0.11389601892395189,0.001849636698810587,1.7939098459792149,0.0008692282863369709,0.0028536630628414415,0.004592098490101753
56.0,0.6787014107360885,5.633847628404234,205.01376,205.01376,1.0,0.11318854265029901,0.3641817372452607,0.5859800834925175,0.7380774987628265,0.3221775337237388,0.31260621600239014,0.3293779961891605,0.20278606203604024,2.873971836122317,0.6324395095091965,0.21155535931428032,1.857442966953352,0.2571761465946404,0.2648813469441867,0.5409905910491943,0.32403203444902245,0.2169463731395767,0.11389601892395189,0.0017802269283179574,1.7664797334036848,0.0008520954064849044,0.0027255180980153204,0.0043041912244325435
57.0,0.6800598188170945,5.199897407692371,208.67472,208.67472,1.0,0.11318854265029901,0.3675489869074087,0.5715871667801902,0.739003193402186,0.31840453990501194,0.31346788077437415,0.33469768385224963,0.19977568122161912,2.918688455707075,0.6277106251037525,0.2085937120500098,1.8314398871947168,0.258085451595457,0.2643510539573114,0.5386077761650085,0.3201953833885832,0.21462799668375454,0.11389601892395189,0.0017375951511194286,1.7600536514601117,0.0008228927911209177,0.002664282693037197,0.004799815344882682
58.0,0.6834621894035424,5.800266727718205,212.33568,212.33568,1.0,0.11318854265029901,0.3657705987400802,0.5736455059291659,0.7356058913964892,0.31568527195508284,0.31125328029210836,0.3328929086348499,0.19856438344650001,2.9010598418631024,0.6318665015426539,0.20930813718280422,1.8377124956628974,0.2581333333333333,0.2668546526531659,0.5330160856246948,0.3177096620626372,0.2130063362637417,0.11389601892395189,0.0016814439155313139,1.7397159520769492,0.0007876569005025382,0.002586116510237061,0.00434204955605486
59.0,0.6843078957125682,4.995889566678896,215.99664,215.99664,1.0,0.11318854265029901,0.36845171280555683,0.5788678839028839,0.7359081680005177,0.31738320374585155,0.31424539355844033,0.33546395478318364,0.1987829978253539,2.9271740675452835,0.6305616973966764,0.20632603345944023,1.811529809458956,0.25661959399823475,0.2615461847389558,0.5234449505805969,0.31951173637746205,0.21350162670133616,0.11389601892395189,0.0015213902364509901,1.6052586456971767,0.0007267532881253708,0.0023251058560625607,0.003345251539413152
60.0,0.6849579198719385,5.1729179529516385,219.6576,219.6576,1.0,0.11318854265029901,0.3685475318689451,0.5944421627103513,0.7360566520778011,0.31767534166975153,0.31250084566535985,0.33589754020523216,0.19944380673926781,2.927672720335421,0.6305107466226036,0.20675874833539373,1.8153290193000167,0.259603808689942,0.2658443773782968,0.5349672436714172,0.3197417279654003,0.21471844392036316,0.11389601892395189,0.0014822205782602709,1.591998412495741,0.0007024884286794317,0.002269939005856577,0.003897994878122531
