round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc,fed_auprc_lift,fed_f1_best_threshold,fed_auroc,fed_f1_best,fed_prevalence,fed_ece,fed_brier,fed_f1,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
49.0,0.654815665051282,2.8379689392355276,179.38704,179.38704,1.0,0.3227417933967672,2.817129465582088,0.578936927381682,0.7379412523013745,0.3664556335924971,0.11494397582777288,0.29972134508159837,0.18956014487141956,0.3266063966416006,0.6407579261458742,0.20998414610459065,1.8436478121750381,0.26250584385226744,0.27050053248136313,0.5278958678245544,0.3034632097064835,0.20371364401173434,0.11389601892395189,0.002089807563025241,1.7584034346564295,0.000987555281796728,0.003315135359653975,0.003270886573536814
50.0,0.6599584208662009,3.11433198666633,183.048,183.048,1.0,0.325987697197402,2.8456793532199898,0.5856221852626875,0.7395394234111752,0.36949239667639633,0.11494397582777288,0.30640812627245134,0.19351014129269356,0.32701881701566593,0.640983289200258,0.20955907968315324,1.839915755291459,0.2641005673601068,0.2722303692840955,0.531833291053772,0.3103288571051509,0.2075953394679414,0.11389601892395189,0.0020458541599784044,1.7597277620188834,0.0009692155099156007,0.0032406427671230146,0.003871175847370193
51.0,0.662852238399518,3.7041291746452374,186.70896,186.70896,1.0,0.3272697557239306,2.85969410314622,0.6011810673509335,0.7405164555316525,0.36796019022939663,0.11494397582777288,0.30974593017084867,0.1965259091931975,0.3224339707064535,0.6411264533457315,0.20840855274417652,1.8298141999443407,0.2627892167268096,0.27502983689165894,0.5435004830360413,0.3144186179157247,0.21127596900743384,0.11389601892395189,0.0020944599387975214,1.8402397378522437,0.0009565695085586079,0.0033575030431747138,0.00413062735571419
52.0,0.6685753480199296,3.6809464045858378,190.36992,190.36992,1.0,0.32623716999406727,2.847617304720424,0.5840373292919913,0.7398816660615833,0.3689042479313295,0.11494397582777288,0.3218389742990491,0.20323280273504216,0.31869181013308706,0.6413086086377676,0.20901476502867097,1.8351367062990116,0.26126498553121125,0.2745098039215686,0.559613823890686,0.32605697579963705,0.21784797664844197,0.11389601892395189,0.0018945492156878247,1.7020129016200372,0.0009068698616041755,0.0029860558007069747,0.003648835369774077
53.0,0.659528554879701,2.9857595975115006,194.03088,194.03088,1.0,0.33455353587154507,2.9218989997299407,0.5841297338388737,0.7450420384137112,0.37218187296324506,0.11494397582777288,0.3205244806098096,0.20226612052636922,0.3215170733411252,0.6389113998165471,0.21108345392203343,1.853299666803748,0.25779066155916763,0.27255011135857465,0.5585556030273438,0.3250880842785991,0.21737187758331258,0.11389601892395189,0.0018217361294735265,1.670267353179952,0.0008674646380221154,0.002877091470942297,0.003786654327570936
54.0,0.6678536408471616,3.930320415749228,197.69184,197.69184,1.0,0.33690605694668824,2.9461920117760236,0.5646543473748195,0.7460310089545812,0.3710897880591269,0.11494397582777288,0.31449540146348354,0.1969681675019811,0.3293901649911926,0.6364218897777638,0.20870126131880223,1.8323841631212026,0.2600768808347062,0.26815499101873236,0.5301128625869751,0.3187591856030795,0.2119257410581923,0.11389601892395189,0.0017925892774723132,1.679650286481774,0.0008352573280818161,0.0028481346874558227,0.0047777915774832175
55.0,0.6655858266688286,3.3596682332721466,201.3528,201.3528,1.0,0.33671916933370155,2.9440100152227027,0.5852144488073574,0.7466457937959133,0.3729790417116682,0.11494397582777288,0.3089108013785345,0.19444852161706686,0.3261987760648198,0.6361115041878274,0.20457078722469899,1.7961188561058523,0.25911895226756143,0.2680594379873474,0.5541702508926392,0.31343817875151575,0.2099047192920253,0.11389601892395189,0.001963851453401113,1.8815340587298124,0.0008439272820323729,0.0032012796676647664,0.0039601385385182215
56.0,0.669638039353738,3.992716898143739,205.01376,205.01376,1.0,0.3362814175059518,2.936640350394692,0.5971328988005318,0.7460858096809506,0.3740826434407418,0.11494397582777288,0.312768497653434,0.19784115527817656,0.3256729453554961,0.6391089909342258,0.20666574749425426,1.8145124776682888,0.257285595337219,0.27115410818912655,0.5522304177284241,0.3183340486808199,0.21383046058903496,0.11389601892395189,0.0017694121908438162,1.7330910224754916,0.0007895274071598302,0.0028461016059196497,0.003918295393568427
57.0,0.672550734306601,3.813022309327933,208.67472,208.67472,1.0,0.3356690751550965,2.9309605273816848,0.596495339828205,0.7456243307484988,0.3728016085043969,0.11494397582777288,0.328192510550337,0.20636915014896465,0.32227245937034255,0.6384600964329992,0.20773239767978574,1.8238776003091748,0.2575936883629191,0.26768759571209805,0.5748152136802673,0.3329654718902171,0.22170265346071666,0.11389601892395189,0.0017095173829077628,1.7104950447392184,0.0008002334186482795,0.0027065910973183447,0.0032275769333237215
58.0,0.6534791192061513,3.0994402673909254,212.33568,212.33568,1.0,0.33533080980364705,2.925608330095899,0.6008849319989354,0.7475312970478276,0.374802996244048,0.11494397582777288,0.32018998556030787,0.20153326967835739,0.32224704220579614,0.6398730392046379,0.21093956235842842,1.8520363077771163,0.26066874184155037,0.2707774798927614,0.5686026215553284,0.3249253010589448,0.2166677118566886,0.11389601892395189,0.0015968998594659343,1.630831001468323,0.0007451265151415348,0.0025287479033766916,0.003290234985062311
59.0,0.6739931360464124,3.6304695525742225,215.99664,215.99664,1.0,0.33520135713822996,2.9231349354994762,0.5994601312541217,0.7468159030465545,0.3762519217059158,0.11494397582777288,0.3118094612358083,0.19625147191849784,0.32775680167739973,0.6376823065129296,0.20669826622965598,1.8147979901533515,0.2587286426827974,0.2726483357452967,0.5551677942276001,0.31684020723426015,0.21213631942998432,0.11389601892395189,0.0015575573298144195,1.6231616006298282,0.0007129763882952214,0.0024751905439651125,0.004192326008412728
60.0,0.6760965091678469,3.931962095993863,219.6576,219.6576,1.0,0.34154841981925405,2.9819109015376224,0.6038412227410596,0.7494612127361711,0.3775209116637483,0.11494397582777288,0.314252710375165,0.19714754637179938,0.33399475156179476,0.6381142837407948,0.206130182332438,1.8098102486801637,0.26211312700106726,0.2743212669683258,0.5515733957290649,0.3197585635077288,0.21362665682779655,0.11389601892395189,0.0016080056485117983,1.708233828907396,0.0007374928796365497,0.002551202558475373,0.004041029588268703
