round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1,fed_auprc_lift,fed_auprc,fed_prevalence,fed_auroc,fed_f1_best_threshold,fed_brier,fed_f1_best,fed_ece,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
42.0,0.6340059532390525,0.6436198201064296,896.512,896.512,0.9993834153056396,0.29192144679943693,2.3754223889149237,0.26113976636427694,0.1107963487566887,0.7016589697977017,0.5573472271897638,0.2134979522014124,0.3197798712487675,0.3436331725334892,0.6310292899685856,0.18949803846009597,1.6637810544249434,0.20473581744917824,0.2618094475580464,0.5696961879730225,0.4464618343130752,0.29882527824133837,0.11389601892395189,0.0025751958191298106,6.861694176739547,0.0009375248635265919,0.0028913985728031334
43.0,0.6312058645977199,0.5779782574568221,898.18112,898.18112,0.049862104895873664,0.30568524088315513,2.5054090476432576,0.27319536670777855,0.1107963487566887,0.7157785403988054,0.5633759083652558,0.19919369734043438,0.3348217029249357,0.31994230421139813,0.632401196033028,0.18801850735569542,1.6507908628591745,0.20473796258549623,0.2633916180960311,0.5702508091926575,0.44579955431648116,0.2981849879813812,0.11389601892395189,0.0008622677301296691,0.382159334840253,0.0008622677301296691,
44.0,0.6307926612392966,0.5624589042567805,931.6352,931.6352,0.9993834153056396,0.28936717578466936,2.357781281131091,0.25934535241919837,0.1107963487566887,0.7021942747542612,0.5842936377199632,0.22317279058577885,0.3182191103883,0.35511289500485704,0.6293067396730185,0.18666574426168941,1.6389136865821947,0.20454545454545456,0.2616301178856636,0.566336989402771,0.4441039463229254,0.2968303662556144,0.11389601892395189,0.005010429430136614,13.632202335284092,0.0009572605841487897,0.005821387336388632
45.0,0.6347305278348198,0.5212163774813285,933.30432,933.30432,0.049862104895873664,0.3012649930661464,2.5346801140768114,0.2768157062023868,0.1107963487566887,0.7154796738658674,0.5729893571594282,0.20904207130962477,0.33452733190515505,0.3318486647283484,0.6299267829846902,0.1858186904507012,1.631476606524517,0.2046908315565032,0.2621983914209115,0.5665624737739563,0.4425398833864834,0.2953928088405424,0.11389601892395189,0.0008459703806159628,0.3949357990641147,0.0008459703806159628,
46.0,0.6298189082118405,0.5571259612801154,966.7584,966.7584,0.9993834153056396,0.30028965267301866,2.3972231659128145,0.2637169287173613,0.1107963487566887,0.7034110306385133,0.5817918854743609,0.20131681696510734,0.324299958279637,0.3194882034504981,0.6439177400505562,0.19059675368479306,1.6734277061260068,0.2049466757431359,0.2668947818648417,0.5661506652832031,0.4412665327873016,0.2940893840121718,0.11389601892395189,0.002963391420443008,8.355084134731442,0.0007827765756981752,0.0034087394343208345
47.0,0.6341741274306936,0.5561225998625298,968.42752,968.42752,0.049862104895873664,0.3044130179015787,2.551122649776405,0.2785472973946097,0.1107963487566887,0.7191175753482847,0.5814445287824089,0.20805266588797278,0.3369938145515021,0.32802162683654784,0.6451360659245791,0.1910914401399485,1.6777710225986022,0.20482802432162628,0.26847151720248164,0.5656317472457886,0.4408129784455987,0.2936813309369221,0.11389601892395189,0.0008663638522255268,0.4228926742216572,0.0008663638522255268,
48.0,0.6277774938302135,0.5713599217638087,1001.8816,1001.8816,0.9993834153056396,0.2974525279691838,2.4375903259310676,0.26840531567607656,0.1107963487566887,0.7073864884702412,0.5818842868066486,0.20700514882030932,0.3278520714852328,0.3311091140965583,0.6374490498533998,0.1867967919067242,1.6400642767983664,0.20501180315961504,0.2612781954887218,0.5535440444946289,0.4349974616105823,0.2888630386616581,0.11389601892395189,0.002203172642705214,6.33353589422768,0.0007729952189763329,0.002504723437308647
49.0,0.6291903092138363,0.5157444320134414,1003.55072,1003.55072,0.049862104895873664,0.30867582438194746,2.592048583212866,0.2829022796642998,0.1107963487566887,0.7218135796334081,0.5678989610808579,0.20420692647918867,0.33828267186948374,0.32657332197851846,0.6373952754526852,0.1864221716887851,1.636775134460659,0.2047536968157489,0.26268349214524855,0.5575085878372192,0.4355851264105295,0.2893727663352021,0.11389601892395189,0.0007851134261853258,0.40199390926864,0.0007851134261853258,
50.0,0.6291084198822329,0.5448236577972914,1037.0048,1037.0048,0.9993834153056396,0.30053755564282825,2.431065814005132,0.2673181002913136,0.1107963487566887,0.7071060156151349,0.5867684010837226,0.20353702425575826,0.3239610751300441,0.3214682474884835,0.6242117501119034,0.17177469777441834,1.5081712196552886,0.20649130055547904,0.24859603144889555,0.5464062690734863,0.42846761729758176,0.28345676378954754,0.11389601892395189,0.0025082123860426684,7.347245164448395,0.0007134756917224484,0.002897831758978195
51.0,0.6271347520647303,0.5150275718345542,1038.67392,1038.67392,0.049862104895873664,0.3045425578557579,2.6808687223862906,0.2919358323306459,0.1107963487566887,0.7258127570836546,0.5986845736706974,0.21353803836173704,0.3445786605938348,0.33903207533767393,0.621091366584595,0.16854403565826304,1.4798062061396502,0.20613170798771827,0.2502087060226595,0.5511402487754822,0.4293940811426855,0.28430146162694403,0.11389601892395189,0.0007943160147024964,0.42270806105807424,0.0007943160147024964,
