round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_f1_best_threshold,fed_ece,fed_auprc_lift,fed_prevalence,fed_f1_best,fed_auprc,fed_brier,fed_f1,fed_auroc,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium
51.0,0.6412078215465173,1.125609287781987,186.17856,186.17856,0.9971592150692714,0.5657734340787248,0.31386414212495495,2.887521967879115,0.11450333627093037,0.36578772335297843,0.32821341615480776,0.19678923837505435,0.3223165998367701,0.7363305942003747,0.6482531363966277,0.2228973361730633,1.957024822104549,0.25411113034446947,0.28024132730015083,0.5195394158363342,0.38407808319285397,0.2459161729103274,0.11389601892395189,0.0018927788780715902,1.6215043861884624,0.0009022798571672316,0.0029744303292995656
52.0,0.6413224580242467,1.0273573068734507,189.82912,189.82912,0.9971592150692714,0.6026363315828257,0.3268559831612706,2.8895931767987966,0.11450333627093037,0.367824432654882,0.32861099885024564,0.20515224353095338,0.31896884042158413,0.7377184033753268,0.6468106145672329,0.2218663914167743,1.9479731909235036,0.25139298590626025,0.2786152062282591,0.5236748456954956,0.3875946801076495,0.2484676074814791,0.11389601892395189,0.001779877807500838,1.5603302845265716,0.0008473335821776214,0.0027962832646515516
53.0,0.6400040773332436,1.0888731576858859,193.47968,193.47968,0.9971592150692714,0.6009646360758313,0.3271555926806853,2.9271900330270455,0.11450333627093037,0.37505889912820845,0.332766646912201,0.20496484819576918,0.3158648507120145,0.7401997965920696,0.6460948314882209,0.22436582424060414,1.9699180564898646,0.25208402800933644,0.27823031464622267,0.5222676992416382,0.3856191044200187,0.24706310915684934,0.11389601892395189,0.0017603930144740045,1.5783265987411141,0.0008498582322511511,0.002750917313589757
54.0,0.640189842950952,1.025539648842227,197.13024,197.13024,0.9971592150692714,0.5894517542211142,0.3159235392607676,2.927839392724,0.11450333627093037,0.37430209433261846,0.3330386416755816,0.19824492578197614,0.32670304446495774,0.7412977503940016,0.6468593189894438,0.22267041849428032,1.955032498923047,0.25643776824034337,0.274585882704074,0.5186481475830078,0.383089029358188,0.24512779286173433,0.11389601892395189,0.0017450145346682,1.5986928037600592,0.0007927090088042392,0.0027775336832607882
55.0,0.6396361472288999,1.1375723912373847,200.7808,200.7808,0.9971592150692714,0.5847417389875273,0.3157052639950572,2.9475755915712183,0.11450333627093037,0.3722725420841571,0.3357997588374534,0.1975563677620575,0.32653393198310326,0.7421967638785155,0.6450567784884726,0.2193759820729847,1.92610755095366,0.2509632224168126,0.27607542722451384,0.518171489238739,0.3825216734388784,0.2448246254148754,0.11389601892395189,0.0016622736035210152,1.5543483044020832,0.0008100082442537727,0.002584002003144311
56.0,0.636837941881071,1.1974400102135048,204.43136,204.43136,0.9971592150692714,0.583633684185625,0.32339229491892735,2.956288083415295,0.11450333627093037,0.37456132305475165,0.3367302389277319,0.20325058462815396,0.32278022553622043,0.7433345297431864,0.6461232810953202,0.22238199578766024,1.9525001654021303,0.25275310834813497,0.27767566803336635,0.5155580639839172,0.38120488545571113,0.24390762842020577,0.11389601892395189,0.0016272452988358131,1.553009147173725,0.0007337507125614655,0.002589496147812569
57.0,0.6417601959980884,1.0857095585267833,208.08192,208.08192,0.9971592150692714,0.6072435223469428,0.3229792245899195,2.9757786149128664,0.11450333627093037,0.3745282691668021,0.3391541868946908,0.20262322022661225,0.32204438834399557,0.7429366514763415,0.6426420631820722,0.2213970828663192,1.9438526908841787,0.2500445871232388,0.28146524733876016,0.5193789601325989,0.381618056201636,0.24431285716956408,0.11389601892395189,0.0016830044709260036,1.6384478558320552,0.0007637537483187579,0.0026709685088639815
58.0,0.6451311021418541,1.244443408228778,211.73248,211.73248,0.9971592150692714,0.5906996315711693,0.3240708043196827,2.9694419322335843,0.11450333627093037,0.3740744854763223,0.3386577241588095,0.20286095944948213,0.3214962912714201,0.7433547952505423,0.6445866258284081,0.22043613878011592,1.9354156612559095,0.2545715310147006,0.27888940592523653,0.519467294216156,0.38126341897031124,0.24391964512059494,0.11389601892395189,0.0015363031107526602,1.526729661040008,0.0007584914454468731,0.0023694408305960945
59.0,0.6412082038316759,1.0092318132202007,215.38304,215.38304,0.9971592150692714,0.5916782207979329,0.3131741773020352,2.9825713196385624,0.11450333627093037,0.3786449138881272,0.3398768589818418,0.19497059387160565,0.3310782667301713,0.7456755400409688,0.6417443507011554,0.21833316286529514,1.916951662823928,0.2542994079503806,0.27668711656441713,0.5159103870391846,0.3808241670258369,0.2437546708748908,0.11389601892395189,0.0014721735546342225,1.4901108621852472,0.0006966421215268809,0.002300801185063643
60.0,0.6422564990030304,1.1271953957296632,219.0336,219.0336,0.9971592150692714,0.5926383896043165,0.3095559680804128,3.0073781662359065,0.11450333627093037,0.3768790558545785,0.3427313296005392,0.19342444637825668,0.3318813353189823,0.7460593059849,0.6398041050662187,0.21837800712228173,1.91734539262599,0.25119068618804025,0.274721971746318,0.5179772973060608,0.38255022974812614,0.24508279543760855,0.11389601892395189,0.0014797717346290175,1.5263934673275799,0.0007039348493595188,0.002306625181866291
