round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_brier,fed_f1_best,fed_auprc_lift,fed_f1,fed_auroc,fed_prevalence,fed_auprc,fed_ece,fed_f1_best_threshold,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
36.0,0.6480765195303587,2.047583463827996,131.79456,131.79456,1.0,0.20876769583710655,0.34824353890518644,2.672034853630382,0.3120716446125591,0.7214610187299471,0.11524420946626385,0.30880178060113594,0.3304013326865029,0.583185979121994,0.6491512504600001,0.21136248950509734,1.855749581960574,0.2696436238729068,0.2750541194447982,0.5363792181015015,0.3296476275007899,0.21746664701746496,0.11389601892395189,0.002943758045009321,1.7424101954957223,0.0014802697130343579,0.004560741567577456,0.004368703815429263
37.0,0.6531984927971515,2.1153927816208222,135.45552,135.45552,1.0,0.20645064046391762,0.35217509997329377,2.6928174688137054,0.3139910143137618,0.7239108294236112,0.11524420946626385,0.3117914092248085,0.3284914709968991,0.5628034198242368,0.6477103851582353,0.2110212832473477,1.8527538121261826,0.2717840008925583,0.2735898787559304,0.5318242311477661,0.3278570328280805,0.2148694481188692,0.11389601892395189,0.0030642562513206904,1.8694474103431276,0.0014827509149156239,0.004806607375896047,0.0047104758207513805
38.0,0.6539839556854614,2.1320452653946584,139.11648,139.11648,1.0,0.20241413464923547,0.35394500037046883,2.7323095167444107,0.3227396451822191,0.7267349637184454,0.11524420946626385,0.3162056747558077,0.32267402207297474,0.5614726618709595,0.6460387856367409,0.20986272756298208,1.8425817648912464,0.26700367647058826,0.27343850198794406,0.5208857655525208,0.322240487721746,0.21142167670438378,0.11389601892395189,0.002871569137108311,1.8101601601356379,0.0013657613304763694,0.004521501438667397,0.0036853265244538823
39.0,0.6549437165864264,2.350553133852137,142.77744,142.77744,1.0,0.19925671688415433,0.35492397648515056,2.74482779462819,0.32065953073239795,0.7268213864598433,0.11524420946626385,0.3174383208374299,0.31557644109482724,0.5613668585648199,0.6439657040551144,0.2101099711736838,1.8447525484975356,0.2696027030175929,0.2724211815120906,0.5636282563209534,0.3156282506912832,0.20942965876791986,0.11389601892395189,0.0028689233532148864,1.8577905694028232,0.001362955836264804,0.004511576860822164,0.00489019982713502
40.0,0.664155534721438,3.1067875246230336,146.4384,146.4384,1.0,0.1982076804471058,0.3561750955544013,2.764234209780857,0.3228775402837718,0.7268465604221922,0.11524420946626385,0.3201319858101993,0.31508860410591855,0.5711988892860164,0.6458111762304951,0.21122496601772556,1.8545421342493102,0.26927556487304916,0.27386619894763214,0.5146077275276184,0.3140033381508247,0.20764878492390434,0.11389601892395189,0.0028884555241538664,1.925687067079707,0.0013782700016705248,0.004536098488505418,0.0038536315342617626
41.0,0.6654365454541382,3.4761894540139577,150.09936,150.09936,1.0,0.20196329126072018,0.35629941241229013,2.7283806765596026,0.31779882612220545,0.7269817037225099,0.11524420946626385,0.31653255392256585,0.320452168739519,0.5635477647825199,0.6430712669811024,0.2119171902864615,1.8606198205045088,0.2682621082621083,0.27453475425481155,0.570416271686554,0.32067527111691163,0.2118460855842474,0.11389601892395189,0.002700381468562692,1.8512524307207059,0.0012634333543758214,0.00425919002312986,0.006635964102528822
42.0,0.6610695346021567,2.390590059345709,153.76032,153.76032,1.0,0.19130361120258904,0.35821478713358973,2.7456614395232535,0.32875252267094773,0.7287880699727876,0.11524420946626385,0.3180454407144948,0.3024064835512133,0.5254867971019069,0.6447016917514311,0.21208622488583334,1.862103933829705,0.2699939135727328,0.27431791221826807,0.5437085628509521,0.30236945393983305,0.2017645142922603,0.11389601892395189,0.002629884343537484,1.8532337786509743,0.0012528577046995836,0.004116742754780231,0.005838330806626805
43.0,0.6725627568697491,3.6824088157050974,157.42128,157.42128,1.0,0.20957291469643158,0.35642918022375536,2.7592304929950404,0.3164086592022176,0.7288606181957183,0.11524420946626385,0.3196037970139747,0.3309401164364416,0.5929725267506424,0.6448647593273674,0.2107710990356234,1.8505572102248349,0.26442767562971625,0.27285473920358944,0.5592301487922668,0.3304169646946902,0.21957310271052638,0.11389601892395189,0.002599310112564848,1.88345646794005,0.0012371841419123123,0.004063300048601474,0.005831617971104082
44.0,0.6641319190635658,3.1075906330407674,161.08224,161.08224,1.0,0.20905252646037276,0.3608744481431356,2.7603982108484484,0.31788027538924213,0.7310767441143678,0.11524420946626385,0.3196551037962117,0.33190587176765457,0.5687731306390059,0.6427036809901256,0.21202998978608695,1.8616101931329039,0.2620763851533082,0.27060228629926636,0.5908826589584351,0.33229667127330514,0.2194975754857847,0.11389601892395189,0.0024617473292598787,1.8309878097425099,0.0012059228013684372,0.00380886100068678,0.0049285037037033255
45.0,0.6594664890263529,4.293209734811865,164.7432,164.7432,1.0,0.19468444619249778,0.3609031772204067,2.804425953800681,0.32468834178383765,0.7317590553030715,0.11524420946626385,0.3243646428139618,0.3094247104155138,0.5581879645560457,0.6440582060639052,0.21053086971832455,1.848448011680685,0.2653585610838589,0.2739183424741012,0.5577635169029236,0.3098334556608327,0.2055226999235939,0.11389601892395189,0.0023850059156199418,1.819106143132558,0.001106584448003359,0.003754389648426613,0.004536928580822123
46.0,0.6749043187146356,3.3671636900289394,168.40416,168.40416,1.0,0.1983576506910711,0.36042790649850054,2.8193002245979524,0.3201748471315176,0.7335532691998088,0.11524420946626385,0.3262082123997719,0.31454707845989666,0.5582046376501455,0.6418565804480847,0.20902189458812837,1.835199303389979,0.26430824695808924,0.2724406835905094,0.5793656706809998,0.3146938287724132,0.2095172851827867,0.11389601892395189,0.0022336672634571393,1.7480440703839122,0.0010780643338836752,0.0034699351142591594,0.0037960650027919016
47.0,0.6692712393187087,4.677730440473523,172.06512,172.06512,1.0,0.20031646231605799,0.364090546000281,2.8680415334262372,0.3203017737271164,0.7365392262523172,0.11524420946626385,0.3317135324294408,0.31898362612741277,0.5879842302572226,0.6404463232591188,0.20752920671601138,1.8220935962176006,0.26497156239545,0.271251193887297,0.5714402198791504,0.319118598105857,0.21196960723282227,0.11389601892395189,0.0023013223414109743,1.8464692040106456,0.0010656460643179318,0.003613724540825051,0.005501604463843981
48.0,0.6644858460179098,3.462506138754884,175.72608,175.72608,1.0,0.21109253771660563,0.36619529269960965,2.8749923219897484,0.31113273583598167,0.736264229737028,0.11524420946626385,0.33314407771097415,0.33428494409437093,0.5906451532762085,0.6393339900545093,0.20923976579756068,1.83711219913024,0.25892586224334985,0.26723044397463,0.5665026307106018,0.33444524653761093,0.2225126728978763,0.11389601892395189,0.0023031693691810927,1.894193469498532,0.0010187989685434076,0.003659578356556663,0.006324207000086421
