round,train_loss,grad_sq,upload_mb,download_mb,payload_fraction,fed_auprc_lift,fed_brier,fed_auprc,fed_f1_best,fed_f1_best_threshold,fed_auroc,fed_ece,fed_f1,fed_prevalence,global_auroc,global_auprc,global_auprc_lift,global_f1,global_f1_best,global_f1_best_threshold,global_ece,global_brier,global_prevalence,divergence_total,dispersion_abs,divergence_slow,divergence_medium,divergence_fast
44.0,0.6505236624634396,0.40160661881394627,23.24289,161.08224,1.0,2.0308270746110066,0.2250781133531402,0.2321297238413735,0.2964208362085403,0.5057441086989382,0.6648886477809005,0.3586218201331581,0.277900084478928,0.11416703379696645,0.6628973175245714,0.22557273675871864,1.9805146737335309,0.2808785529715762,0.2831947593852356,0.49687597155570984,0.35835807451490753,0.22499056005629614,0.11389601892395189,0.0014000921277826915,0.37572673402428336,0.0007218511462692762,0.0033751988597125783,0.0013685505814051769
45.0,0.6488367669643251,0.36679729847943,23.7711375,164.7432,1.0,2.0337711672896814,0.22556328158012884,0.23246297405159985,0.2969952210883363,0.5025935886272199,0.6649073462835223,0.3593201302491333,0.2783357410486432,0.11416703379696645,0.6627112342541401,0.22573294150920828,1.981921261531798,0.28118964851293937,0.2832083386297191,0.4985702633857727,0.35906491557271075,0.22548792230858675,0.11389601892395189,0.001549533472722819,0.4284714740015261,0.0007062904106513063,0.004051519316133724,0.0010845647515261006
46.0,0.6462329814051505,0.4052135416379924,24.299385,168.40416,1.0,2.032864521883947,0.22663912230896083,0.23234004702178446,0.29697645328948746,0.5055743795680959,0.6649695295258401,0.36089381104794377,0.28199952899542885,0.11416703379696645,0.6627075698142315,0.22564448181015248,1.981144590846628,0.28164397377710537,0.28296602946548155,0.49593594670295715,0.3604659360781296,0.22656584539154415,0.11389601892395189,0.001557808706902652,0.4438614008299737,0.0007607598256959134,0.003958061960103752,0.0009571182806059122
47.0,0.6487798688065498,0.48229078982767676,24.8276325,172.06512,1.0,2.0330731663682307,0.2256928744712979,0.23232559814013293,0.2975949272923548,0.5053306094285969,0.6649512479196767,0.3596248980636182,0.27951958654653686,0.11416703379696645,0.6626770495475948,0.22583241974558432,1.9827946742929805,0.28007227671657203,0.28342693272792446,0.4905861020088196,0.35926387999805826,0.2256286810331017,0.11389601892395189,0.001616277574788815,0.47330421773131093,0.0007270540507845687,0.004325797507730667,0.0011999136605269193
48.0,0.6525618096514874,0.5019766955818429,25.35588,175.72608,1.0,2.0383626865927824,0.22517416725125194,0.23293663196606146,0.2962801281209111,0.5003375324490793,0.6650354667037575,0.35898830321824865,0.2812175608197843,0.11416703379696645,0.6624838256391222,0.2258135981513416,1.9826294218599232,0.27917262911408874,0.2817693684479673,0.4980652630329132,0.35864963283223955,0.22517419519246795,0.11389601892395189,0.001432648887599001,0.43223579241748666,0.0005527064842000144,0.004144790893196476,0.0015151485168545093
49.0,0.6544936355500326,0.411516276903109,25.8841275,179.38704,1.0,2.0419300690118103,0.2237781122494859,0.23336523671274684,0.2975247866618629,0.5027539347081512,0.6649393726913551,0.3570514997361072,0.28031453153830543,0.11416703379696645,0.6625416033149427,0.2260444897429883,1.9846566357505233,0.28042049934296975,0.28300474170202145,0.4942193031311035,0.3566513683878845,0.22374356332824466,0.11389601892395189,0.001504252952187537,0.46581934111509327,0.0006778998116539291,0.004080233176366393,0.0014063854784301178
50.0,0.6501897125735178,0.3967994325421401,26.412375,183.048,1.0,2.0465804733957986,0.22337877857314195,0.2338964919210095,0.2973918302182331,0.5005176174039696,0.6649604572086159,0.3563986493088059,0.2786668093768736,0.11416703379696645,0.6624878163647763,0.22609214849827927,1.9850750766735796,0.28098078197481774,0.2832618025751073,0.49084988236427307,0.35612513251837774,0.22336712519114882,0.11389601892395189,0.001367229387309917,0.43508001315967704,0.0006432311543071263,0.0036572186552354387,0.0012323585860546467
51.0,0.6514513107378311,0.39132041570434584,26.9406225,186.70896,1.0,2.0443769553407063,0.22405486544378533,0.23364170044251048,0.29676096856629947,0.4965032310379752,0.6648777805435633,0.3574752072950271,0.28186387118132067,0.11416703379696645,0.6626689175028658,0.2262511773622918,1.9864713402613239,0.27946666666666664,0.28360231612664777,0.490884929895401,0.3571232869291925,0.2240080154682464,0.11389601892395189,0.0012328568184405621,0.4028543720323796,0.000578696246530962,0.0033211719647661003,0.0011277286347662276
52.0,0.6473192088528994,0.41043355459480624,27.46887,190.36992,1.0,2.0455307852528057,0.22289529904973485,0.2338137396368042,0.2971031254216847,0.49750504287428565,0.6647650795936247,0.3558549260298236,0.28096214206940334,0.11416703379696645,0.6625885759128134,0.22635483660423153,1.9873814619926982,0.2791378392762108,0.2835894893406049,0.4916732609272003,0.3554693081871937,0.222858182676707,0.11389601892395189,0.00127155850159469,0.42477886334017967,0.000562976367176987,0.003562984480101418,0.0011685811915674305
53.0,0.6448791510285633,0.4452120888356679,27.9971175,194.03088,1.0,2.0434391581212834,0.22140982928831093,0.23354687446811176,0.29652019048609773,0.4929082367874706,0.664805039326705,0.3537551660625951,0.28086266589854775,0.11416703379696645,0.6628659438952162,0.226618466338715,1.989696114752067,0.2797087512020882,0.2828889723369633,0.48953473567962646,0.35336866649493487,0.22135716220214613,0.11389601892395189,0.0012364020414695521,0.4234477813661215,0.0005641592380949459,0.0034416355707060334,0.0015251735659622047
54.0,0.6504442687602852,0.41073735583024795,28.525365,197.69184,1.0,2.0440323576081694,0.22351783108564283,0.23356556165957632,0.29722246287809473,0.4967115750917668,0.665043627382836,0.35668848531572855,0.2817513022118015,0.11416703379696645,0.6627159026501882,0.22630842084452096,1.9869739344939403,0.2804437909370405,0.28324488248673235,0.5124731063842773,0.3564001507222776,0.2234979244742813,0.11389601892395189,0.0011383347138754513,0.40083820090239897,0.0005248534728626439,0.003176016084316753,0.0011262483809923254
55.0,0.6473784775561505,0.4138598060720596,29.0536125,201.3528,1.0,2.041890330262308,0.22181042774033713,0.23329905459995617,0.29708906596857726,0.49491455368109166,0.6652543326831475,0.35424107661934645,0.2816809128927204,0.11416703379696645,0.6626298134112377,0.22622473309723964,1.9862391612501344,0.2812290352878036,0.283984867591425,0.4924071729183197,0.3538990451347439,0.22180327009010095,0.11389601892395189,0.0010492851168841394,0.379168059823769,0.0005073938356068587,0.0028719882605699105,0.0009284527934220471
