n_clients,strategy,seed,wall_s,s_per_round,peak_mem_mb,fed_auroc_final,fed_auroc_best,fed_auroc_best_round,fed_auroc_ppd,fed_auroc_auc_curve,fed_auroc_last10_mean,fed_auroc_earlystop_value,fed_auroc_earlystop_round,fed_auprc_final,fed_auprc_best,fed_auprc_best_round,fed_auprc_ppd,fed_auprc_auc_curve,fed_auprc_last10_mean,fed_auprc_earlystop_value,fed_auprc_earlystop_round,fed_f1_final,fed_f1_best,fed_f1_best_round,fed_f1_ppd,fed_f1_auc_curve,fed_f1_last10_mean,fed_f1_earlystop_value,fed_f1_earlystop_round,fed_f1_best_final,fed_f1_best_best,fed_f1_best_best_round,fed_f1_best_ppd,fed_f1_best_auc_curve,fed_f1_best_last10_mean,fed_f1_best_earlystop_value,fed_f1_best_earlystop_round,fed_ece_final,fed_ece_best,fed_ece_best_round,fed_ece_ppd,fed_ece_auc_curve,fed_ece_last10_mean,fed_ece_earlystop_value,fed_ece_earlystop_round,global_auroc_final,global_auroc_best,global_auroc_best_round,global_auroc_ppd,global_auroc_auc_curve,global_auroc_last10_mean,global_auroc_earlystop_value,global_auroc_earlystop_round,global_auprc_final,global_auprc_best,global_auprc_best_round,global_auprc_ppd,global_auprc_auc_curve,global_auprc_last10_mean,global_auprc_earlystop_value,global_auprc_earlystop_round,global_f1_final,global_f1_best,global_f1_best_round,global_f1_ppd,global_f1_auc_curve,global_f1_last10_mean,global_f1_earlystop_value,global_f1_earlystop_round,total_upload_mb,total_download_mb,rounds,divergence_slow_mean,divergence_slow_final,divergence_medium_mean,divergence_medium_final,divergence_total_mean,divergence_total_final,dispersion_abs_mean,dispersion_abs_final,divergence_fast_mean,divergence_fast_final
20,fedlama,44,83.36933336400034,2.7789777788000114,77.28564453125,0.7632944995248292,0.7632944995248292,30.0,0.0,0.6892547410292104,0.7185848315956582,0.7632944995248292,30.0,0.3614753841037754,0.3614753841037754,30.0,0.0,0.2672304383682344,0.30366900408601905,0.3614753841037754,30.0,0.34834767536746214,0.34834767536746214,30.0,0.0,0.2939428320675812,0.31378602782221143,0.34834767536746214,30.0,0.3950809079710266,0.3950809079710266,30.0,0.0,0.32075633635092654,0.3490959284535154,0.3950809079710266,30.0,0.31590660434175827,0.36800576940549407,1.0,0.0520991650637358,0.33746734452110777,0.32851169963133714,0.36800576940549407,1.0,0.6607348963959931,0.6650604665213506,7.0,0.004325570125357503,0.6631426835684022,0.6623672864104648,0.6650604665213506,7.0,0.22407609446438864,0.22759866520982386,18.0,0.003522570745435216,0.22350980853820374,0.22501640884814847,0.22759866520982386,18.0,0.27991602519244224,0.28383067314365024,8.0,0.003914647951207995,0.27999710999001776,0.27891625967982425,0.28383067314365024,8.0,60.9344,60.9344,30.0,0.00867109580138839,0.0045475636259261565,0.009629398566582157,0.009072080673409342,0.00935832137771262,0.009050489844201376,0.9245699927815015,1.4163098125718534,0.005818870435818516,0.0043416238683032906
20,nested,42,84.65185912499874,2.821728637499958,77.28466796875,0.6750631979613142,0.7250235410581495,29.0,0.04996034309683528,0.6861491563695519,0.6991436585095373,0.7250235410581495,29.0,0.24031872590028153,0.30340086891557594,29.0,0.06308214301529441,0.2562395635126124,0.2714405251584198,0.30340086891557594,29.0,0.2760104347568114,0.3140256151962301,24.0,0.038015180439418705,0.28562026586913264,0.2949508396593246,0.3140256151962301,24.0,0.30335679119453757,0.3544745938695126,24.0,0.05111780267497501,0.31712709360915753,0.3263444714564408,0.3544745938695126,24.0,0.3429333899486229,0.3903287517287641,1.0,0.0473953617801412,0.3414833082280437,0.3354923926744271,0.3903287517287641,1.0,0.5826370604686296,0.6500045880795569,15.0,0.06736752761092724,0.5753291382356747,0.5502643014932491,0.5928222582497461,1.0,0.15477689489547422,0.21893202676973128,17.0,0.06415513187425706,0.1733385779111998,0.1408026494507626,0.21893202676973128,17.0,0.21740172579098754,0.27792408985282724,17.0,0.060522364061839695,0.2204818358559293,0.1939280439890972,0.23749037721324096,1.0,65.18272,65.18272,30.0,0.012885265581423179,0.007616088167479732,0.009018146278055828,0.003907816813625175,0.009356998714455413,0.004907627504300905,1.0093073001015,1.2583489895332605,,
20,nested,43,84.64228167100009,2.8214093890333363,77.28466796875,0.6858912017974353,0.7313963040670323,29.0,0.04550510226959692,0.6942964289493644,0.7067417717147717,0.7313963040670323,29.0,0.23454033598194252,0.2945441298797887,29.0,0.06000379389784616,0.24420207193312235,0.2600022495401965,0.2945441298797887,29.0,0.2825753636546171,0.319313026578453,29.0,0.0367376629238359,0.2897464306942708,0.30018081118090756,0.319313026578453,29.0,0.3078825150237372,0.3550422509196304,29.0,0.04715973589589317,0.31883400133017376,0.3293626274695488,0.3550422509196304,29.0,0.3396057675216496,0.3850116780410594,1.0,0.04540591051940979,0.34733735305342944,0.34081301279327614,0.3850116780410594,1.0,0.4480258557860176,0.4725684295249646,20.0,0.02454257373894697,0.4496712491240692,0.4532663449455753,0.4711767580740287,5.0,0.09883720425709783,0.1241222416908199,17.0,0.02528503743372207,0.10573234254890188,0.1007960708517536,0.12159023706829075,5.0,0.20242725270605877,0.20346180475421186,29.0,0.0010345520481530868,0.19347418698462676,0.20061698733457972,0.19537355423569866,7.0,65.18272,65.18272,30.0,0.013083338534287418,0.008323767702274876,0.0091436277732624,0.004976254482944957,0.009485665630908656,0.0058727735162225694,1.0145112585431586,1.4638376460643485,,
20,nested,44,82.65626421100023,2.755208807033341,77.28466796875,0.6757856280003662,0.7224571397513126,29.0,0.046671511750946415,0.685768600034336,0.6992681944248474,0.7224571397513126,29.0,0.25310132274325636,0.31337836708630296,29.0,0.06027704434304659,0.261537901811657,0.279428869914888,0.31337836708630296,29.0,0.2789017745539421,0.3199219454762185,29.0,0.04102017092227639,0.28902307438964453,0.29888408276825384,0.3199219454762185,29.0,0.3098177157701262,0.3633305965780868,29.0,0.05351288080796063,0.3176281931036987,0.33131115368434794,0.3633305965780868,29.0,0.3416811286448626,0.3850738308866481,1.0,0.043392702241785486,0.3408454369946327,0.33483708947557644,0.3850738308866481,1.0,0.5746197177286958,0.5934402434513322,29.0,0.018820525722636372,0.5621532241373743,0.5725697484723427,0.5813176738597279,10.0,0.133105710067385,0.14262125780251064,27.0,0.00951554773512564,0.13451883432274545,0.13526060359374462,0.14156180288397252,10.0,0.16494845360824742,0.19707099649793058,2.0,0.032122542889683164,0.07380684133252059,0.1025256192218312,0.19707099649793058,2.0,65.18272,65.18272,30.0,0.013183159074196977,0.008303550005047424,0.008693818558440789,0.004989414488141688,0.00912165125129825,0.005882092689716742,0.992235739552416,1.5166780627332628,,
50,fedavg,42,90.67325393299689,3.0224417977665627,103.57958984375,0.7060102475344523,0.7060102475344523,30.0,0.0,0.679941550325783,0.6977001230092725,0.7060102475344523,30.0,0.2937629238369202,0.2937629238369202,30.0,0.0,0.25542371428220245,0.28226072918432127,0.2937629238369202,30.0,0.29979919646470277,0.30489484591471133,29.0,0.005095649450008566,0.28429603093517497,0.2964589644023158,0.30489484591471133,29.0,0.33039674190616897,0.33128121658401644,29.0,0.0008844746778474688,0.31369456762847064,0.3273746347682092,0.33128121658401644,29.0,0.320990661531237,0.36666792434221807,1.0,0.045677262810981056,0.3334852060035304,0.3247218703538167,0.36666792434221807,1.0,0.6557117147977463,0.6675536660989462,6.0,0.011841951301199916,0.6611164988696208,0.6559549721153692,0.6675536660989462,6.0,0.2156576883217312,0.22333340095161444,5.0,0.00767571262988323,0.21826933151623137,0.215035444992568,0.22333340095161444,5.0,0.2767162066525124,0.2816284462767328,8.0,0.0049122396242203825,0.27623147206330556,0.2749990238172961,0.2816284462767328,8.0,274.572,274.572,30.0,0.00244842860016399,0.0007700267159693512,0.003625287201823786,0.002047920714761272,0.003027444480082188,0.0013619955927342891,0.6821298482842622,0.6951639235749099,0.0015867015262624343,0.0011887054004059696
50,fedavg,43,88.1839982959973,2.9394666098665767,103.57958984375,0.7149465218170555,0.7149465218170555,30.0,0.0,0.691532742249129,0.705677553642366,0.7149465218170555,30.0,0.2902209906019463,0.2902209906019463,30.0,0.0,0.25055954037868744,0.2773632202765435,0.2902209906019463,30.0,0.3058343839493679,0.308919935912752,29.0,0.0030855519633841144,0.28920993119194766,0.2983861705161988,0.308919935912752,29.0,0.3433865669689107,0.34377910631794995,29.0,0.000392539349039267,0.31866388951593455,0.3349986664101038,0.34377910631794995,29.0,0.326838482166705,0.36631459556875495,2.0,0.03947611340204993,0.3415135669607256,0.333823171174897,0.36631459556875495,2.0,0.6610414042053414,0.6729631700196208,13.0,0.011921765814279395,0.6683865025158221,0.6648060527411291,0.6729631700196208,13.0,0.21898156070756641,0.22557884470930956,13.0,0.006597284001743142,0.22245450987135645,0.22193177226923505,0.22557884470930956,13.0,0.2766990291262136,0.28110383536014966,9.0,0.004404806233936076,0.2786773268946558,0.2777669314320401,0.28110383536014966,9.0,274.572,274.572,30.0,0.002478918799150677,0.0008918567835884076,0.003649017769477858,0.002280236590026708,0.0030805749720959606,0.0015682718633086314,0.6756246014132861,0.7546779007661826,0.0019109011916721512,0.0015986169297654107
50,fedavg,44,88.64369383399753,2.9547897944665844,103.57958984375,0.7040906705262098,0.7040906705262098,30.0,0.0,0.6790222566383484,0.6970440598880309,0.7040906705262098,30.0,0.29248611744575725,0.29248611744575725,30.0,0.0,0.25709288790464135,0.2814349635700494,0.29248611744575725,30.0,0.29997241623239906,0.30170469442914294,28.0,0.001732278196743875,0.28126939284152247,0.2932831646415127,0.30170469442914294,28.0,0.3369526197620704,0.3383319169042213,29.0,0.0013792971421509037,0.3131764355523774,0.33031630317575617,0.3383319169042213,29.0,0.32804494520399147,0.3685646651173169,1.0,0.040519719913325425,0.3388596935170827,0.32900342115252557,0.3685646651173169,1.0,0.6473762811045064,0.6653467697133941,8.0,0.017970488608887725,0.6589212341525733,0.6523679836580035,0.6653467697133941,8.0,0.21490396250447202,0.22648441890514792,10.0,0.011580456400675898,0.2217078033255075,0.21990700907191552,0.22648441890514792,10.0,0.2692927896797973,0.28457059679767105,6.0,0.015277807117873743,0.2766841731219713,0.27220521671036546,0.28457059679767105,6.0,274.572,274.572,30.0,0.0024447539248975713,0.0008296233956667701,0.003656778583931891,0.0024174791688945777,0.003030677312182238,0.0015610059155676279,0.6861761151970011,0.7775889751655995,0.001865796286594949,0.0015907735298773893
50,fedper,42,89.65718356800062,2.9885727856000206,103.57861328125,0.7043772974061093,0.7043772974061093,30.0,0.0,0.6778969311357645,0.6982444602998259,0.7043772974061093,30.0,0.28821909629491527,0.28821909629491527,30.0,0.0,0.25078347788120625,0.27763894450201965,0.28821909629491527,30.0,0.2949545635375441,0.29822272931052207,24.0,0.003268165772977949,0.2753406826365289,0.2916625824174087,0.29822272931052207,24.0,0.3368903692457251,0.3368903692457251,30.0,0.0,0.3109905495915157,0.3285069419019238,0.3368903692457251,30.0,0.33635382924084345,0.39071194131588405,1.0,0.0543581120750406,0.34263227543789276,0.33380750484125177,0.39071194131588405,1.0,0.37961607110900863,0.5913149310515553,1.0,0.21169885994254667,0.382244795562487,0.35815012095914556,0.5913149310515553,1.0,0.08690614012565076,0.19262637209815922,1.0,0.10572023197250846,0.09165244882417861,0.08403862118422491,0.19262637209815922,1.0,0.09006707122325136,0.23547637490317583,1.0,0.14540930367992447,0.06562509225036763,0.049602993032615124,0.23547637490317583,1.0,273.792,273.792,30.0,0.0024486682324391163,0.0007608838526232445,0.0037555672361986063,0.0020680649825669016,0.003103209766920349,0.0013609729671341861,0.6787278338083221,0.6750875849975273,,
50,fedper,43,86.52596352200271,2.884198784066757,103.57861328125,0.7095611652922247,0.7095611652922247,30.0,0.0,0.6860848548669981,0.7034649865315064,0.7095611652922247,30.0,0.286971495797591,0.286971495797591,30.0,0.0,0.24721945565224093,0.27484864635420847,0.286971495797591,30.0,0.30699193315166756,0.30699193315166756,30.0,0.0,0.2845245577071511,0.3000146661921398,0.30699193315166756,30.0,0.33908312026413473,0.33908312026413473,30.0,0.0,0.31630733115543314,0.33341432161591533,0.33908312026413473,30.0,0.33124598610848416,0.3840015837160712,2.0,0.052755597607587024,0.3487862524697448,0.34079475297936185,0.3840015837160712,2.0,0.37644743493975186,0.43451788946934844,4.0,0.05807045452959658,0.3881278701955658,0.3682293135213967,0.43451788946934844,4.0,0.08498749247750861,0.11630056826367138,1.0,0.03131307578616277,0.08825575190431335,0.08389336922202431,0.11630056826367138,1.0,0.161877110860935,0.20266044340723455,18.0,0.04078333254629954,0.1796057622531831,0.1685640715439925,0.20266044340723455,18.0,273.792,273.792,30.0,0.002506891894709036,0.0008531495920069683,0.0038886209862069444,0.00220245857507472,0.003235109618202603,0.0015065491090813865,0.6877643247571541,0.7035391515819356,,
50,fedper,44,89.47777742499966,2.982592580833322,103.57861328125,0.7022728684075528,0.7022728684075528,30.0,0.0,0.6762395463937203,0.6955105187755494,0.7022728684075528,30.0,0.2858182583028564,0.2858182583028564,30.0,0.0,0.2544907475738043,0.2777420721330034,0.2858182583028564,30.0,0.2962226165661101,0.2962226165661101,30.0,0.0,0.2781539779133604,0.2914774546731031,0.2962226165661101,30.0,0.33098987248784423,0.33098987248784423,30.0,0.0,0.31059964838797544,0.3274467413482546,0.33098987248784423,30.0,0.3353862057514187,0.383965316528542,1.0,0.04857911077712329,0.3440143238907453,0.3357550740491092,0.383965316528542,1.0,0.5796683370656239,0.5913445728565699,7.0,0.01167623579094601,0.5662182379441977,0.5754258606250862,0.5913445728565699,7.0,0.1437230021848416,0.14480826672421437,25.0,0.0010852645393727711,0.1375475989063517,0.14126641339267365,0.1443679707939587,7.0,0.010199745006374841,0.18972972972972973,1.0,0.1795299847233549,0.019858069508585298,0.004421958525427359,0.18972972972972973,1.0,273.792,273.792,30.0,0.002453840927800686,0.0007764287216729729,0.003664204037523444,0.0022655675575318115,0.003075212851579281,0.0014832805488568977,0.6744680664841629,0.7320027165696956,,
50,fedlama,42,90.12071075700078,3.004023691900026,103.57958984375,0.7107729877305557,0.7170586161662132,27.0,0.006285628435657498,0.6804654459295929,0.6988312171804332,0.7170586161662132,27.0,0.2862105506175815,0.29893430222564793,27.0,0.012723751608066436,0.25107688135022316,0.2729233977472746,0.29893430222564793,27.0,0.30426555667807653,0.315823617740058,27.0,0.011558061061981484,0.28625960533418976,0.29961700883245795,0.315823617740058,27.0,0.3405017209747969,0.34891550041591574,27.0,0.008413779441118818,0.3149816535671892,0.33076904672499696,0.34891550041591574,27.0,0.32498492892192254,0.36666792434221807,1.0,0.04168299542029552,0.33568912157693204,0.3288690300964033,0.36666792434221807,1.0,0.6637877513234778,0.6672106644839322,6.0,0.0034229131604543994,0.6650815115336072,0.6643413114046556,0.6672106644839322,6.0,0.2163856590669642,0.22304659308108532,3.0,0.006660934014121128,0.21977677567468806,0.2182994588654375,0.22304659308108532,3.0,0.27585397347106466,0.2809422909136233,26.0,0.005088317442558665,0.27725069727069523,0.2774544355070404,0.2809422909136233,26.0,154.8324,154.8324,30.0,0.0035551279556581936,0.0018595116688512505,0.0035517292142986322,0.0026051558052112298,0.0035789704804484825,0.002601546467239936,0.3582967064262372,0.392459525144659,0.0018970824666069478,0.0006134388462731504
50,fedlama,43,88.1304660349997,2.937682201166657,103.57958984375,0.7487007540023364,0.7487007540023364,30.0,0.0,0.6955850358190148,0.7079832934531753,0.7260484240254317,15.0,0.318841842480834,0.318841842480834,30.0,0.0,0.2472279641205007,0.2652468697194069,0.28268076567633027,15.0,0.33064771453088887,0.33393921031433277,29.0,0.0032914957834438985,0.29346272781582944,0.3014275207094812,0.3149670587330485,15.0,0.3766138399612772,0.3766138399612772,30.0,0.0,0.32220390744741023,0.33533059752648575,0.3529815900176755,15.0,0.31371481662446904,0.36631459556875495,2.0,0.05259977894428591,0.3417572037532181,0.33582355332382374,0.36631459556875495,2.0,0.6688773948181508,0.6712836894424323,22.0,0.0024062946242815464,0.669742479142853,0.6702580892636478,0.6712836894424323,22.0,0.22291328773891825,0.22410560671139929,27.0,0.001192318972481038,0.22250660719159718,0.22340030009861528,0.22337688203011272,6.0,0.27755280726715553,0.28200192492781523,22.0,0.004449117660659696,0.27888552403929656,0.27915114109504263,0.28200192492781523,22.0,150.7256,150.7256,30.0,0.0033313318301142003,0.0018149997881572086,0.004142539163801366,0.0037438453329063006,0.003727539777628742,0.0037342438031467817,0.34779962768517786,0.5334853515960276,0.0019756935492664957,0.0011423456032779332
50,fedlama,44,89.43808499599982,2.9812694998666607,103.57958984375,0.7634836646968945,0.7634836646968945,30.0,0.0,0.6869253564257798,0.7166668366649173,0.7634836646968945,30.0,0.3640523219402678,0.3640523219402678,30.0,0.0,0.2657411982457918,0.30262522118339225,0.3640523219402678,30.0,0.3395581088932085,0.3395581088932085,30.0,0.0,0.29071295901798017,0.31114314853557234,0.3395581088932085,30.0,0.40515305205882723,0.40515305205882723,30.0,0.0,0.32240530175017496,0.35168686200034444,0.40515305205882723,30.0,0.31678762651499714,0.3685646651173169,1.0,0.05177703860231975,0.33967036862000627,0.3297129035046801,0.3685646651173169,1.0,0.6625181483896367,0.6656947032629428,16.0,0.0031765548733060367,0.6636579130224941,0.6631816943757725,0.6656947032629428,16.0,0.22491476185841885,0.227291762379693,16.0,0.002377000521274153,0.2236985002194206,0.22506425377149314,0.227291762379693,16.0,0.2802647817794233,0.2847762645914397,6.0,0.004511482812016354,0.2796938879287849,0.28054139513873366,0.2847762645914397,6.0,142.57,142.57,30.0,0.00364341889965867,0.0024347905969837698,0.003982476732849505,0.0040710346285180235,0.0038658424636543367,0.004042990425184226,0.33961768429170053,0.16038663417566568,0.00248151255576527,0.0026273343101928153
50,nested,42,87.84257399600028,2.9280857998666763,103.57861328125,0.6696980872148055,0.7230666231424522,29.0,0.053368535927646676,0.6820434859431994,0.695366490920827,0.7230666231424522,29.0,0.24400822511300369,0.3083660126457462,29.0,0.06435778753274252,0.2554234214251692,0.2729670069380242,0.3083660126457462,29.0,0.2728623465666487,0.3160687256017801,29.0,0.043206379035131415,0.281762684459866,0.29402640302284383,0.3160687256017801,29.0,0.30393728968885547,0.35150939619682137,29.0,0.047572106507965894,0.31590032804523877,0.32636613228277017,0.35150939619682137,29.0,0.33387018412027814,0.39071194131588405,1.0,0.05684175719560591,0.3425126975879781,0.33420111950127956,0.39071194131588405,1.0,0.38049042906023334,0.5913149310515553,1.0,0.21082450199132197,0.4015022024204144,0.36895906163030734,0.5913149310515553,1.0,0.08502513744283957,0.19262637209815922,1.0,0.10760123465531965,0.09622862879084086,0.08445759833717426,0.19262637209815922,1.0,0.08860298579924748,0.23547637490317583,1.0,0.14687338910392833,0.06660435705259626,0.05044192053293698,0.23547637490317583,1.0,162.9568,162.9568,30.0,0.005393406396044674,0.003334191954589736,0.003722247684295412,0.0018412051800905363,0.0038887647109178704,0.0022484676848155086,0.41338744025367,0.5713314904714935,,
50,nested,43,86.80964408900036,2.8936548029666787,103.57861328125,0.6828158445084519,0.7308532552997866,29.0,0.04803741079133472,0.6919609409023638,0.7049945605929284,0.7308532552997866,29.0,0.23476612719358714,0.2974459706789345,29.0,0.06267984348534739,0.24533683862907157,0.2612830554940965,0.2974459706789345,29.0,0.2857437866132255,0.3228045701149921,29.0,0.03706078350176656,0.287828168007228,0.2993437561286775,0.3228045701149921,29.0,0.3103980066695431,0.35674752304532387,29.0,0.046349516375780775,0.3201123500652369,0.33104525019461384,0.35674752304532387,29.0,0.33860134995832925,0.38535037480142076,2.0,0.04674902484309151,0.3486849794114153,0.3404736977397108,0.38535037480142076,2.0,0.4680029138822989,0.48505105543650034,29.0,0.017048141554201424,0.43695010624114855,0.46414534920581296,0.48505105543650034,29.0,0.11371227536817935,0.12266208250520416,17.0,0.008949807137024812,0.10099830691743455,0.10575491276209795,0.11630056826367138,1.0,0.20382634289919058,0.20438426821405545,26.0,0.0005579253148648711,0.19479079709866023,0.20378294909157857,0.20438426821405545,26.0,162.9568,162.9568,30.0,0.00537588695058878,0.003287832730645091,0.0038389069411162886,0.0019009322239722454,0.003979798182448363,0.002273712120270999,0.4194622328407907,0.5603670244454406,,
50,nested,44,88.52085821299988,2.9506952737666627,103.57861328125,0.6732888952698236,0.7186732942879683,29.0,0.04538439901814473,0.6823314687473379,0.6962489411907006,0.7186732942879683,29.0,0.25016912609569647,0.3035091137593524,29.0,0.05333998766365594,0.258481728335177,0.27595280999996263,0.3035091137593524,29.0,0.2795978398856166,0.3135551078690503,29.0,0.03395726798343368,0.2849253547212484,0.2968302397600168,0.3135551078690503,29.0,0.30905999776207443,0.35135970862008337,24.0,0.04229971085800893,0.3165365615802664,0.3296371901101534,0.35135970862008337,24.0,0.3499129195522297,0.383965316528542,1.0,0.034052396976312294,0.34426244877736906,0.33909603943977157,0.383965316528542,1.0,0.5140338510919202,0.5970274414845419,10.0,0.08299359039262166,0.543923358021786,0.5269047708447523,0.5970274414845419,10.0,0.12122725874640221,0.14399695592141082,10.0,0.02276969717500861,0.12850362370935983,0.12326556163526556,0.14399695592141082,10.0,0.013289036544850499,0.18972972972972973,1.0,0.17644069318487923,0.048924387379209934,0.028207017799419937,0.18972972972972973,1.0,162.9568,162.9568,30.0,0.005363268120468176,0.0031283600814286097,0.003644628493480017,0.002069491351756675,0.0038006833408537593,0.0023524707528176495,0.4145172404998448,0.6010513908113353,,
100,fedavg,42,90.09606342199913,3.003202114066638,121.9853515625,0.7045718618256104,0.7045718618256104,30.0,0.0,0.6803400141144365,0.6993264633644054,0.7045718618256104,30.0,0.2862755844634286,0.2862755844634286,30.0,0.0,0.252036024539185,0.2767250826123186,0.2862755844634286,30.0,0.2916670822438403,0.2998841108244001,29.0,0.008217028580559782,0.28185583143463594,0.2928724246895039,0.2998841108244001,29.0,0.33425790791675936,0.335532218575753,29.0,0.0012743106589936382,0.31332329851688756,0.32955738268885604,0.335532218575753,29.0,0.3271441824964215,0.36660086014938426,1.0,0.039456677652962735,0.3370190311135125,0.3290394935488702,0.36660086014938426,1.0,0.65511894144471,0.6673213631977488,6.0,0.012202421753038872,0.6621315453778052,0.657359220626841,0.6673213631977488,6.0,0.21145102691998852,0.223219174648272,11.0,0.011768147728283496,0.21857306535677745,0.2144544499274658,0.223219174648272,11.0,0.2715709137163451,0.2805659692828637,11.0,0.008995055566518584,0.2756125952643884,0.2744617847943478,0.2805659692828637,11.0,389.89224,389.89224,30.0,0.0017208175944321143,0.0005517422754279386,0.00256551734453366,0.001508532608026425,0.002134913268684316,0.000990708397405332,0.47525125120411454,0.49503276816267316,0.0011738772397016605,0.0010053894766149146
100,fedavg,43,88.50380986199889,2.950126995399963,121.9853515625,0.7149686921276367,0.7149686921276367,30.0,0.0,0.6920371714128478,0.7077505789109347,0.7149686921276367,30.0,0.2945588261785046,0.2945588261785046,30.0,0.0,0.2521246973330263,0.2816875899373077,0.2945588261785046,30.0,0.3066439249639078,0.30733537382359705,28.0,0.0006914488596892476,0.2893300622325672,0.30070158173958395,0.30733537382359705,28.0,0.346054351267401,0.346054351267401,30.0,0.0,0.31893373091338345,0.3359979489356478,0.346054351267401,30.0,0.32255472856682404,0.36422069753209435,1.0,0.041665968965270306,0.3436684259650466,0.3374819415879924,0.36422069753209435,1.0,0.6602779834075165,0.6728584573942851,15.0,0.012580473986768537,0.6673508414415757,0.6626368122404742,0.6728584573942851,15.0,0.21628714913438712,0.22515005108365072,15.0,0.00886290194926359,0.22112064926897762,0.21834063787842584,0.22515005108365072,15.0,0.2790246269562053,0.2826547422923041,22.0,0.0036301153360988048,0.2789530612031858,0.2784329698781543,0.2826547422923041,22.0,389.89224,389.89224,30.0,0.001751165649800788,0.0005783086798990964,0.0026150543998235804,0.0014361858142180738,0.0021967720585040137,0.0010038671757661682,0.4797890740165637,0.48282673853736924,0.001328087673283473,0.0010961186402648412
100,fedavg,44,89.39444965000075,2.9798149883333584,123.73828125,0.7098119929875535,0.7098119929875535,30.0,0.0,0.6817466081025412,0.7011938294740212,0.7098119929875535,30.0,0.29733485982753044,0.29733485982753044,30.0,0.0,0.2587085808749528,0.2852161920551016,0.29733485982753044,30.0,0.29684599973334064,0.2974779666849756,28.0,0.0006319669516349768,0.2816835366938888,0.2933370697617562,0.2974779666849756,28.0,0.34141865068499466,0.34141865068499466,30.0,0.0,0.3133164818346803,0.33165830818503295,0.34141865068499466,30.0,0.3286055079551906,0.36854687712588124,1.0,0.03994136917069063,0.3393995759815811,0.32846553264787753,0.36854687712588124,1.0,0.6498197472048481,0.6649157462438612,6.0,0.015095999039013042,0.6585788027009835,0.6518806846820239,0.6649157462438612,6.0,0.2149183050942463,0.22632787972904517,13.0,0.011409574634798858,0.22147942967628112,0.21933644044085043,0.22632787972904517,13.0,0.2731707317073171,0.28342618384401114,7.0,0.010255452136694043,0.27618820236759173,0.2726069633280635,0.28342618384401114,7.0,400.87512,400.87512,30.0,0.0016743700428787525,0.0005652178511525338,0.00243519762650002,0.001522485389034372,0.0020456712186081145,0.0010048910411096248,0.45762596655440574,0.49930303199289483,0.0013475180561941186,0.001318152597625477
100,fedper,42,89.83094420700218,2.9943648069000726,121.984375,0.7012033449703392,0.7019311208982214,29.0,0.0007277759278822016,0.6766337685374654,0.6953043438327752,0.7019311208982214,29.0,0.27916358270108965,0.28092445368192315,29.0,0.0017608709808334955,0.24701055444532155,0.27013992809450493,0.28092445368192315,29.0,0.295427205444522,0.298119266915633,29.0,0.002692061471111007,0.27503517586318316,0.2902732851262571,0.298119266915633,29.0,0.3272563471282293,0.3272934185653386,26.0,3.707143710929284e-05,0.3102871228935316,0.3246013756302015,0.3272934185653386,26.0,0.3373715278607721,0.390672434796156,1.0,0.05330090693538386,0.3437437434074183,0.3371882782172086,0.390672434796156,1.0,0.4839951320174714,0.591318984524468,1.0,0.10732385250699655,0.4714022303086427,0.5019701572531641,0.591318984524468,1.0,0.10838748315955057,0.1926269752863473,1.0,0.08423949212679674,0.11075869574960248,0.1119644493395719,0.1926269752863473,1.0,0.06181150550795594,0.23547637490317583,1.0,0.17366486939521988,0.09078235945506959,0.06137928529769867,0.23547637490317583,1.0,388.78464,388.78464,30.0,0.0017445330037624853,0.00055075861992775,0.002698798313439008,0.001608410303443596,0.0022193195379251883,0.0010312253211298352,0.483531608019257,0.5057655831915326,,
100,fedper,43,89.41645354399952,2.980548451466651,121.984375,0.7140351537556334,0.7140351537556334,30.0,0.0,0.6872154020148041,0.7066492921580761,0.7140351537556334,30.0,0.2814390368574475,0.2814390368574475,30.0,0.0,0.24530840290201497,0.2707071323464621,0.2814390368574475,30.0,0.3058180308683301,0.3069589204443836,26.0,0.0011408895760535165,0.2841069318063697,0.2991922832261302,0.3069589204443836,26.0,0.3411525313683941,0.3411525313683941,30.0,0.0,0.3159159561218849,0.33294984951452966,0.3411525313683941,30.0,0.3402348792820233,0.3838257987168609,1.0,0.043590919434837616,0.3498894463830995,0.34127582203635715,0.3838257987168609,1.0,0.42606465407260574,0.4384503354694341,25.0,0.012385681396828385,0.40430837444826545,0.422072674728401,0.4324167975114337,1.0,0.094188051227412,0.11630338487241587,1.0,0.02211533364500387,0.09048026230077474,0.09306131314413857,0.11630338487241587,1.0,0.20152598950882214,0.20152598950882214,30.0,0.0,0.19341689289690303,0.20011675839647464,0.20152598950882214,30.0,388.78464,388.78464,30.0,0.0017766373350807294,0.0005896867376970711,0.002754870235613688,0.0015975387963765091,0.0022804343473929642,0.0010645506123967605,0.4853229883747796,0.5041318920266349,,
